,sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
48,ATLA_ORNL_in,[19.98070666],[22.78533566],[24.24877027],[25.56476008],[26.87212532],[27.57107644],[28.40565723],[29.41994263],[30.30647881],[30.51420667],[31.0086552],[31.48545634],[31.21028417],[31.36428429],[31.31825143],[31.15493304],[31.13872045],[31.3583761],[31.49043795],[31.27359533],[31.63275701],[31.98899477],[32.07137692],[32.53809029]
49,ATLA_ORNL_out,[26.78505866],[33.94283204],[40.64088726],[45.91830017],[51.35083493],[55.58130043],[59.02477643],[63.37126111],[67.3819547],[70.47261215],[72.99166866],[75.47117971],[77.53123385],[79.70452758],[82.31453876],[84.52584495],[85.38086546],[85.66045668],[86.41204901],[86.8503713],[88.33074594],[89.52829801],[91.69673678],[93.19545288]
50,AOFA_LOND_in,[14.877284],[18.18411406],[19.87897136],[21.03225038],[21.95017696],[22.65330531],[23.39472271],[24.13078557],[24.71687764],[25.32740841],[25.97740344],[26.42260463],[27.07241568],[27.54322147],[28.02652408],[28.27485518],[28.47396786],[28.65544138],[28.98013147],[29.28939634],[29.92402154],[30.25962334],[30.57588387],[30.80890506]
51,AOFA_LOND_out,[12.72520188],[16.10347231],[17.79146845],[19.04869127],[20.00145033],[20.63919869],[21.19730962],[21.83592278],[22.40831771],[22.88021244],[23.21263678],[23.58316753],[23.98147157],[24.63369063],[25.24637336],[25.66200219],[26.22066062],[26.76832414],[27.19297926],[27.27527573],[27.58616806],[27.67449522],[27.83105904],[28.01884798]
52,ELPA_HOUS_in,[30.22643231],[42.39596971],[51.72112808],[58.83914804],[63.76773976],[67.75215371],[72.54392943],[76.69265074],[79.98540871],[83.19514144],[87.65822348],[88.50621818],[86.73352044],[84.25605564],[84.06700228],[84.22136372],[85.36216755],[85.92408487],[86.46935441],[87.10150351],[87.82683594],[88.2146657],[89.91368514],[87.67466467]
53,ELPA_HOUS_out,[31.45662417],[37.08120238],[41.68084267],[47.00505484],[51.71045542],[54.92884541],[58.64294446],[62.0408713],[64.8955744],[67.67471108],[70.05702113],[71.85326265],[73.61321504],[75.1895634],[77.20616738],[78.86561512],[80.33650426],[81.91265248],[83.76026401],[84.42843828],[86.5866066],[88.19824938],[89.52828909],[90.80971151]
54,ANL_STAR_in,[298.44955186],[277.99609312],[307.06827383],[232.56494045],[268.5454025],[245.84633699],[259.31070127],[254.19752202],[253.57951552],[246.19523087],[254.15099658],[220.09564988],[223.2940055],[232.79168535],[220.56303706],[296.02747464],[268.91190251],[241.8035447],[276.33412304],[329.6054279],[319.89688547],[345.42829522],[369.18921463],[482.49192897]
55,ANL_STAR_out,[10.33227247],[10.76146067],[11.25825886],[11.71847694],[12.07210018],[12.49641671],[12.90136473],[13.33499847],[13.70534331],[14.09904151],[14.45524583],[14.89370497],[15.25715946],[15.67224306],[16.03197855],[16.25947983],[16.53813482],[16.78212205],[17.00778044],[17.23470596],[17.38328697],[17.62531382],[17.84197091],[18.16147605]
56,CERN-513_WASH_in,[88.16731723],[115.64356764],[136.98061586],[164.82821138],[187.44228742],[208.30345348],[226.1880858],[238.34212159],[256.63941972],[268.87827568],[284.64854518],[304.42403812],[320.8649559],[343.22012783],[365.66233491],[380.44286954],[405.7672882],[420.6187848],[435.33001276],[455.14330169],[475.439864],[501.79879269],[532.63766215],[550.3742482]
57,CERN-513_WASH_out,[57.21440981],[67.85002034],[79.82800582],[95.5583772],[113.4234246],[131.08780725],[146.46037735],[158.68847768],[172.61378374],[183.1419366],[193.76219503],[204.06024942],[228.96057732],[241.68465329],[269.55872533],[291.85813567],[312.59824057],[328.56323643],[340.74685073],[358.50146059],[373.33327552],[395.98408727],[417.19490649],[435.09309525]
