sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ALBQ_DENV_in,0.745702381,0.746482817,0.72803285,0.700550136,0.671983305,0.646641609,0.625890206,0.609120105,0.594987475,0.58223098,0.569978128,0.557746428,0.545335424,0.532712623,0.519927291,0.507055764,0.494171625,0.481332822,0.468578852,0.45593331,0.443407966,0.4310071,0.418730936,0.40657787
PPPL_WASH_in,0.165353219,0.179672023,0.17233075,0.165561203,0.157582558,0.149318819,0.143490105,0.141371807,0.142116057,0.144060091,0.145910675,0.147045769,0.147307471,0.146735947,0.145411157,0.143393856,0.140717347,0.137395001,0.133429395,0.128817766,0.123554676,0.117633618,0.111047514,0.103789902
LLNL_SUNN_in,0.372348061,0.343753312,0.292601769,0.283195573,0.285662726,0.289850577,0.294800495,0.301347798,0.309695351,0.318914903,0.32755585,0.334409154,0.338883204,0.340972456,0.341029657,0.339530038,0.336914548,0.333521586,0.329578822,0.325225331,0.320541147,0.315573328,0.310353985,0.30491106
ANL_STAR_in,-115909963.1,-106704070.8,-159018928.3,-185926496.5,-212140929.8,-244960579.8,-275456982.8,-292247894.5,-290561004.3,-273411465.5,-247722625.8,-220214956.2,-195342516.3,-175116635.6,-159829886.4,-148896727.1,-141462156.2,-136730518.7,-134089487.4,-133120095.3,-133557920.7,-135243429.2,-138078051.1,-141991971.7
CHIC_KANS_out,0.418808697,0.434636937,0.419829489,0.348913249,0.251316655,0.143811786,0.035389399,-0.070010829,-0.171370916,-0.269177337,-0.364610047,-0.459066242,-0.553853671,-0.650003804,-0.748193886,-0.848757729,-0.951753598,-1.057053171,-1.164426079,-1.27360392,-1.384320537,-1.496331603,-1.609418984,-1.723387617
DENV_SACR_in,0.538312453,0.516476929,0.495775005,0.473612043,0.455440022,0.440319229,0.426157658,0.411341636,0.395114853,0.377406058,0.358538922,0.338972788,0.319122184,0.299269702,0.279556423,0.260017773,0.240631614,0.221357767,0.202162606,0.183029149,0.16395819,0.144964748,0.12607334,0.107313587
AOFA_NEWY_out,0.526635978,0.538984815,0.501275022,0.413837705,0.304486437,0.1926863,0.087298686,-0.009950304,-0.100056661,-0.184402297,-0.264219243,-0.340650383,-0.414760577,-0.487432196,-0.559265812,-0.6305627,-0.701385055,-0.771651255,-0.841225096,-0.909977504,-0.977816699,-1.044694188,-1.110596845,-1.175534036
HOUS_PANTEX_out,0.293531653,0.332191062,0.34141724,0.342194219,0.340004511,0.334959867,0.327381206,0.317810531,0.30675196,0.294592393,0.281607338,0.267988361,0.253868003,0.239337189,0.224457043,0.209267945,0.193797388,0.178066519,0.162094833,0.145903045,0.129514049,0.112952786,0.096245497,0.079418842
ATLA_NASH_in,0.657728339,0.68530517,0.680819771,0.676853893,0.674657114,0.672767866,0.670899339,0.668830809,0.666153513,0.6623961,0.657175931,0.650276032,0.641648059,0.63136928,0.619583588,0.606448758,0.592100875,0.576637985,0.560118962,0.542571036,0.524001034,0.504406126,0.483782432,0.462130752
BNL_NEWY_in,0.960544487,0.920418769,0.876871906,0.858315047,0.842228246,0.8249578,0.809917811,0.799733153,0.79450373,0.792566969,0.791898238,0.791024384,0.789233396,0.78637959,0.782605172,0.778134754,0.773169059,0.767849782,0.762261642,0.756447883,0.750426844,0.744204828,0.737784444,0.731169262
ATLA_ORNL_out,0.653770719,0.655353883,0.639878543,0.617092543,0.591569704,0.566649607,0.543276662,0.520848732,0.498460164,0.475533377,0.451835826,0.42724352,0.401533898,0.374309026,0.34502104,0.313028242,0.277635403,0.238104214,0.193644588,0.143401835,0.086451221,0.021804846,-0.051567735,-0.134707446
ALBQ_DENV_out,0.841182336,0.858737282,0.855111059,0.844759144,0.83261019,0.819653841,0.806013962,0.791316356,0.77524695,0.757776586,0.739118058,0.719594317,0.699529866,0.679195175,0.658791615,0.638456512,0.61827552,0.598296164,0.578540577,0.559016165,0.539723773,0.520663402,0.501837437,0.483252127
AMST_LOND_in,0.55447583,0.583681249,0.583107821,0.565277997,0.540504564,0.514796869,0.489138599,0.461822874,0.431106631,0.396309277,0.357875278,0.31688289,0.274447434,0.231343015,0.187915714,0.144186108,0.100007995,0.05519965,0.009619769,-0.036806248,-0.084090726,-0.132201709,-0.181082558,-0.230666945
DENV_KANS_in,0.537285118,0.578888231,0.580981225,0.561140526,0.532409012,0.500456372,0.468325205,0.436896133,0.405915364,0.374840745,0.343241803,0.310896337,0.27775238,0.243856788,0.20929508,0.174154544,0.138508803,0.102415719,0.065921593,0.029066546,-0.008111226,-0.045573324,-0.083280093,-0.121190845
BOST_STAR_out,0.250152722,0.329914455,0.339044649,0.338375538,0.336515686,0.333752412,0.329663397,0.323568648,0.314814915,0.302917377,0.287627883,0.268960114,0.247167514,0.222675622,0.195990281,0.167608788,0.13795513,0.107347846,0.075997099,0.044021395,0.011473755,-0.021631769,-0.055297788,-0.089527609
ELPA_SUNN_out,0.660368358,0.670946382,0.653357997,0.641659975,0.6345322,0.629985614,0.628205582,0.629174765,0.6320871,0.635746901,0.639065849,0.641327855,0.642220821,0.64173838,0.640047355,0.637377533,0.633952745,0.629959526,0.625540678,0.620801344,0.615819097,0.610653084,0.605351046,0.599953766
EASH_ECHI_out,0.408140944,0.357043104,0.294047593,0.203108306,0.103005717,0.005950585,-0.082870152,-0.163197589,-0.237204352,-0.307725853,-0.377375386,-0.448251046,-0.521925871,-0.599531614,-0.681854468,-0.769417018,-0.862544111,-0.961414579,-1.066100823,-1.176596872,-1.292836551,-1.414702366,-1.54202863,-1.674600558
BOIS_DENV_out,0.126629632,0.177968741,0.153481574,0.133349567,0.121634205,0.116294716,0.117709557,0.12537909,0.137173998,0.150351726,0.162582693,0.172402162,0.179201301,0.183003535,0.184198036,0.183319333,0.180900386,0.17739554,0.173154821,0.168429051,0.163389107,0.158148202,0.152781932,0.147343599
EASH_ECHI_in,0.359765969,0.410107945,0.416674477,0.38482977,0.335886065,0.27941547,0.220370709,0.161163153,0.102662036,0.044761942,-0.013355975,-0.073064262,-0.136110226,-0.20441333,-0.279883577,-0.364294749,-0.459219771,-0.56601662,-0.685846747,-0.819709238,-0.968476262,-1.13292147,-1.313736699,-1.511535316
LSVN_SUNN_out,-0.106126725,-0.129661539,-0.159227506,-0.174754257,-0.183052013,-0.187143572,-0.186779038,-0.181876893,-0.173405603,-0.162925042,-0.151950623,-0.141589413,-0.132460167,-0.1247786,-0.118496918,-0.11343251,-0.109359542,-0.106062123,-0.103358026,-0.101104147,-0.099192833,-0.097544987,-0.096102735,-0.094823471
DENV_PNWG_in,0.171351751,0.199578075,0.194011372,0.193292591,0.197326023,0.202744501,0.208013289,0.21243266,0.215599194,0.217283587,0.217409033,0.216028368,0.213288994,0.209392257,0.20455556,0.198982885,0.192846706,0.186281219,0.179383849,0.172222034,0.164841567,0.157274577,0.149545988,0.141677908
AMST_LOND_out,0.264847167,0.359998439,0.370115122,0.367416123,0.360657257,0.350217134,0.336611697,0.319694227,0.299012397,0.274199867,0.245158002,0.212103814,0.17553408,0.136131135,0.094643209,0.051773901,0.008105104,-0.035936207,-0.080074532,-0.124158015,-0.168121421,-0.211950465,-0.255654104,-0.299245947
DENV_NREL_out,0.022785876,0.025391573,0.084656017,0.070624618,0.036222215,0.01272559,-0.005282236,-0.027221387,-0.058112184,-0.099764689,-0.152026149,-0.213504579,-0.2823226,-0.356827685,-0.436031681,-0.519721593,-0.608339242,-0.702762659,-0.804087508,-0.913457722,-1.031957772,-1.160557871,-1.300098288,-1.451296919
EASH_WASH_in,0.377646869,0.421848789,0.415276876,0.358434428,0.284992694,0.20608061,0.12396914,0.038932311,-0.048518581,-0.137449938,-0.226827142,-0.315779191,-0.403712801,-0.490316586,-0.57550804,-0.659361137,-0.742035644,-0.823720205,-0.904592091,-0.984793798,-1.064422687,-1.143530436,-1.222128059,-1.300193704
LSVN_SUNN_in,0.191210503,0.201686562,0.185637848,0.112833361,0.009409715,-0.100628022,-0.207210912,-0.308797015,-0.405707013,-0.497757862,-0.584257213,-0.664573144,-0.738557985,-0.806679936,-0.869933179,-0.92964314,-0.98726066,-1.044196441,-1.10171425,-1.160878772,-1.222545804,-1.287379047,-1.355881011,-1.428428552
AOFA_STAR_in,0.326448633,0.350110037,0.344476802,0.292381014,0.213270886,0.120228066,0.018541246,-0.090542486,-0.206303988,-0.327346049,-0.451711419,-0.577374463,-0.702653214,-0.826409282,-0.948057592,-1.067460206,-1.184777035,-1.30032292,-1.414456154,-1.527505212,-1.639729579,-1.751306817,-1.862336115,-1.972851415
