Timesteps,75% Efficiency: (0.75),85% Efficiency: (0.85),95% Efficiency: (0.95)
315078,8.220000267,7.039999962,5.46999979
315344,7.949999809,7.139999866,5.239999771
315370,7.949999809,6.860000134,5.320000172
315497,8.569999695,6.800000191,5.429999828
315845,10.76000023,6.829999924,5.190000057
315895,10.68000031,8.550000191,4.800000191
316345,10.53999996,9.319999695,4.849999905
316461,10.90999985,9.239999771,4.920000076
316861,9.659999847,8.68999958,5.059999943
316904,9.420000076,8.920000076,4.980000019
316923,9.329999924,6.590000153,5.78000021
316979,9.390000343,6.980000019,5.53000021
316999,9.340000153,6.989999771,5.159999847
317030,9.31000042,7.099999905,4.949999809
317164,9.170000076,7.039999962,4.889999866
317341,9.960000038,6.96999979,4.960000038
317364,9.859999657,6.909999847,4.980000019
317502,10,6.800000191,5.090000153
317520,9.56000042,6.670000076,5.059999943
317640,9.770000458,7.130000114,5.119999886
317709,9.529999733,7.46999979,5.460000038
317775,9.140000343,7.550000191,2.157999992
317988,9.579999924,7.659999847,2.157999992
318061,9.300000191,9.329999924,2.157999992
318272,7.699999809,9.649999619,2.157999992
318290,7.699999809,8.079999924,2.157999992
318392,7.519999981,7.619999886,2.157999992
318544,8.350000381,6.28000021,2.157999992
318594,8.340000153,5.75,2.157999992
318733,8.199999809,5.789999962,2.157999992
318955,7.960000038,6.079999924,2.157999992
318980,7.860000134,6.190000057,2.157999992
319023,8.140000343,6.25,2.157999992
319077,8.170000076,6.28000021,5.71999979
319172,8.25,6.260000229,5.75
319656,7.519999981,6.019999981,5.360000134
319815,8.350000381,6.039999962,5.190000057
319884,8.449999809,6.269999981,5.409999847
319961,8.840000153,6.21999979,5.650000095
319972,8.840000153,6.260000229,5.699999809
320005,8.800000191,6.320000172,5.880000114
320046,9.069999695,5.96999979,5.659999847
320130,9.029999733,6.170000076,5.329999924
320250,9.329999924,6.269999981,5.340000153
320344,8.180000305,6.190000057,4.920000076
320389,8.220000267,6.150000095,4.989999771
320472,8.159999847,6.420000076,4.920000076
320550,7.940000057,6.650000095,4.869999886
320692,7.199999809,6.690000057,4.929999828
320860,7.300000191,6.480000019,4.909999847
320941,6.909999847,6.639999866,4.909999847
321084,7.400000095,7.139999866,5.159999847
321182,7.929999828,7.539999962,5.099999905
321501,8.359999657,7.659999847,4.980000019
321587,8.720000267,7.519999981,4.980000019
321614,8.659999847,6.789999962,4.460000038
321701,8.630000114,6.860000134,4.570000172
321758,8.590000153,6.739999771,4.679999828
321979,8.949999809,6.75,4.679999828
322065,8.829999924,6.5,4.96999979
322235,9.640000343,6.46999979,5.239999771
322371,10.88000011,6.610000134,5.53000021
322451,10.72999954,6.619999886,5.53000021
322667,10.52999973,6.210000038,6.880000114
322736,9.949999809,6.03000021,7.820000172
322842,9.81000042,5.980000019,5.059999943
322894,9.380000114,5.880000114,5.010000229
323007,10.27999973,5.650000095,4.730000019
323046,10.13000011,6.550000191,4.820000172
323137,7.659999847,6.610000134,4.860000134
323214,7.630000114,6.550000191,4.78000021
323573,7.5,6.739999771,5.28000021
323664,7.869999886,6.650000095,5.150000095
323717,7.099999905,5.420000076,5.349999905
324379,7.320000172,5.449999809,5.670000076
324440,7.46999979,5.309999943,5.829999924
324494,7.769999981,5.380000114,6.150000095
324646,7.010000229,5.5,6.739999771
324665,6.690000057,5.550000191,2.079999924
324681,6.739999771,5.579999924,2.320000172
324959,7.050000191,5.610000134,6.96999979
324985,7.010000229,5.679999828,6.940000057
325292,7.599999905,5.820000172,6.289999962
325312,7.440000057,5.949999809,6.440000057
325323,7.300000191,5.929999828,3.110000134
325369,7.039999962,5.920000076,4.320000172
325429,7.269999981,5.989999771,3.099999905
325461,7.090000153,6.119999886,3.510000229
325529,6.480000019,6.300000191,3.260000229
325681,7.21999979,6.300000191,3.309999943
325723,7.380000114,6.309999943,3.340000153
325801,7.139999866,6.25,6.25
325831,7.070000172,6.460000038,5.96999979
326102,7.03000021,6.139999866,5.989999771
326135,7.059999943,6.079999924,5.940000057
326212,7.050000191,5.889999866,5.829999924
326413,6.900000095,5.789999962,5.550000191
326566,7.349999905,5.989999771,6.179999828
326790,8.180000305,6.079999924,3.159999847
326862,8.640000343,5.960000038,3.149999619
326967,8.649999619,6.03000021,6.309999943
326992,8.569999695,6.039999962,6.25
327233,9.06000042,5.960000038,6.320000172
327336,8.680000305,6.099999905,6.300000191
327534,8.859999657,6.610000134,5.739999771
327600,8.390000343,6.5,5.480000019
327640,7.78000021,6.5,5.829999924
327715,7.849999905,6.289999962,6.369999886
327939,7.639999866,6.119999886,6.309999943
328050,8,6.170000076,6.360000134
328192,7.630000114,6.159999847,6.050000191
328426,7.860000134,6.019999981,5.989999771
328859,6.570000172,5.949999809,5.53000021
328985,6.989999771,5.659999847,5.699999809
329095,6.980000019,5.980000019,5.269999981
329107,6.809999943,5.730000019,5.159999847
329151,6.769999981,5.730000019,5.369999886
329717,6.960000038,5.789999962,5.420000076
329808,6.570000172,5.78000021,5.5
329838,6.639999866,5.71999979,5.760000229
329896,7.039999962,5.75,5.800000191
329912,6.849999905,5.610000134,2.909999847
329991,6.909999847,5.349999905,6.170000076
330032,6.519999981,6.010000229,5.670000076
330272,6.260000229,6.210000038,5.699999809
330317,6.559999943,5.980000019,5.769999981
330393,6.53000021,6.059999943,5.75
330428,6.650000095,6.300000191,5.880000114
330585,6.730000019,6.320000172,6.849999905
330746,7.139999866,6.440000057,6.639999866
330773,7.239999771,6.360000134,6.630000114
331035,6.949999809,5.710000038,2.489999771
331064,6.920000076,5.710000038,2.43999958
331125,6.96999979,5.739999771,3.359999657
331524,6.690000057,5.690000057,2.020000458
331613,6.809999943,5.400000095,5.28000021
331685,6.800000191,5.28000021,4.900000095
331837,6.909999847,5.28000021,4.909999847
331922,7.130000114,5.230000019,4.880000114
331973,6.96999979,5.110000134,5.119999886
332079,6.579999924,5.739999771,5.289999962
332203,6.550000191,5.789999962,5.5
332437,6.559999943,5.820000172,5.639999866
332512,6.650000095,5.659999847,7.610000134
332674,6.409999847,5.900000095,6.710000038
332706,6.269999981,5.630000114,5.570000172
332914,5.829999924,5.340000153,5.550000191
333173,5.880000114,5.539999962,5.639999866
333192,5.869999886,5.559999943,10.71000004
333207,5.78000021,5.489999771,3.699999809
333273,5.849999905,5.590000153,5.699999809
333295,5.889999866,5.590000153,5.699999809
333361,6.119999886,5.929999828,5.840000153
333425,6.179999828,5.929999828,5.730000019
333509,6.21999979,6.079999924,5.28000021
333662,5.929999828,5.920000076,4.889999866
333682,5.889999866,6.010000229,4.550000191
333935,7.170000076,5.760000229,4.690000057
334047,6.860000134,5.550000191,4.75
334105,6.800000191,5.539999962,5.119999886
334172,6.630000114,5.360000134,5.380000114
334194,6.679999828,5.289999962,5.429999828
334273,6.690000057,5.340000153,5.28000021
334551,6.159999847,5.28000021,5.28000021
334574,6.119999886,5.230000019,5.400000095
334667,6.71999979,5.619999886,5.199999809
334717,6.420000076,5.769999981,5.380000114
334973,7,5.769999981,5.230000019
335178,7.380000114,5.739999771,5.239999771
335207,7.289999962,5.5,5.190000057
335529,7.380000114,5.519999981,5.170000076
335654,7.019999981,5.389999866,5.159999847
335677,7.039999962,5.309999943,5.150000095
335739,6.769999981,5.309999943,5.090000153
335891,7.130000114,5.25,5.179999828
335937,6.71999979,5.179999828,5.420000076
335998,6.519999981,5.199999809,5.489999771
336020,6.550000191,5.190000057,4.989999771
336040,6.489999771,5.190000057,4.840000153
336095,6.550000191,5.230000019,4.789999962
336189,6.380000114,5.070000172,4.690000057
336265,6.53000021,5.099999905,5.050000191
336508,6.170000076,5.159999847,5.070000172
336548,6.230000019,5.210000038,4.929999828
336718,6.78000021,5.309999943,5.230000019
336835,6.21999979,5.329999924,5.230000019
336953,6.300000191,5.369999886,5.889999866
336971,6.269999981,5.46999979,5.940000057
337007,6.150000095,5.320000172,5.150000095
337031,6.170000076,5.309999943,5.110000134
337253,6.190000057,5.269999981,4.119999886
337420,6.21999979,5.110000134,3.340000153
337462,6.269999981,5.039999962,4.270000458
337520,6.289999962,5.170000076,3.96999979
337733,6.809999943,5.210000038,3.03000021
337835,6.480000019,4.940000057,3.650000095
337870,6.170000076,4.880000114,4.670000076
338153,6.75,4.800000191,4.640000343
338183,6.869999886,4.71999979,5.170000076
338205,6.849999905,4.639999866,4.970000267
338255,6.710000038,4.690000057,4.149999619
338518,6.829999924,4.730000019,4.18999958
338585,6.980000019,4.800000191,3.390000343
338746,8.06000042,5.110000134,5.369999886
338850,8.590000153,5.159999847,5.269999981
338966,8.130000114,5.559999943,5.090000153
339141,7.940000057,5.650000095,5.070000172
339212,8.039999962,5.889999866,5.239999771
339323,8.520000458,5.940000057,5.260000229
339609,7.739999771,6.099999905,5.230000019
339696,7.519999981,5.920000076,5.260000229
339731,7.449999809,5.840000153,5.28000021
340015,7.110000134,5.849999905,5.239999771
340094,6.71999979,5.599999905,4.71999979
340147,6.480000019,5.71999979,4.829999924
340439,7.079999924,5.849999905,4.690000057
340525,6.78000021,5.900000095,4.699999809
340573,6.769999981,6,4.920000076
340665,6.96999979,5.920000076,4.900000095
340694,6.789999962,5.619999886,4.929999828
340742,6.96999979,5.630000114,5.010000229
340888,6.960000038,5.619999886,5.090000153
340981,7.059999943,5.510000229,4.989999771
341151,6.090000153,5.610000134,4.920000076
341305,6.110000134,5.46999979,4.730000019
341390,6.269999981,5.460000038,4.820000172
341456,6.300000191,5.739999771,4.820000172
341502,6.139999866,5.550000191,4.630000114
341714,5.829999924,5.46999979,4.760000229
341978,5.630000114,5.380000114,4.489999771
342005,5.489999771,5.380000114,4.78000021
342043,5.409999847,5.320000172,4.590000153
342061,5.429999828,5.389999866,4.53000021
342096,5.380000114,5.449999809,5.760000229
342115,5.289999962,5.480000019,5.820000172
342202,5.670000076,5.449999809,5.789999962
342289,5.75,5.369999886,4.860000134
342514,5.960000038,5.460000038,4.829999924
342578,6,5.130000114,4.940000057
342619,5.760000229,5.170000076,4.829999924
342658,5.710000038,5.300000191,5.039999962
342754,5.829999924,5.28000021,5.21999979
342795,5.730000019,5.329999924,5.28000021
342805,5.539999962,5.409999847,5.480000019
342859,5.510000229,5.349999905,6.309999943
343171,4.840000153,5.429999828,6.46999979
343257,5.03000021,5.550000191,6.199999809
343340,5.349999905,5.400000095,6.199999809
343355,5.320000172,5.429999828,6.25
343389,5.300000191,5.920000076,5.829999924
343441,5.650000095,5.820000172,6.210000038
343540,6.050000191,5.880000114,5.150000095
343634,6.260000229,6.239999771,5.21999979
343670,6.190000057,6.199999809,5.28000021
343731,6.179999828,6.539999962,5.429999828
343776,6.050000191,6.610000134,5.519999981
343860,5.650000095,6.539999962,5.75
343910,5.409999847,5.960000038,5.769999981
343998,4.789999962,5.929999828,5.860000134
344010,4.699999809,5.840000153,6.159999847
344050,4.860000134,5.579999924,5.820000172
344184,5.139999866,5.590000153,5.889999866
344385,5.880000114,5.639999866,5.71999979
344413,6.039999962,5.800000191,5.5
344431,5.989999771,5.78000021,5.590000153
344462,6.019999981,5.840000153,5.5
344504,6.170000076,5.510000229,4.909999847
344541,6.309999943,5.380000114,4.920000076
344555,6.110000134,5.269999981,4.900000095
344801,6.260000229,5.190000057,4.78000021
345093,5.889999866,4.829999924,4.869999886
345112,5.840000153,4.820000172,4.829999924
345168,6.130000114,4.929999828,4.690000057
345390,5.889999866,4.949999809,6
345457,5.920000076,5.090000153,6.119999886
345493,5.849999905,5.130000114,4.539999962
345512,5.869999886,5.139999866,4.820000172
345527,5.889999866,5.010000229,5.03000021
345622,5.78000021,5.010000229,4.949999809
345800,6.880000114,4.920000076,4.949999809
345898,6.940000057,4.869999886,5.010000229
345999,7.050000191,4.880000114,5.269999981
346025,7.059999943,4.829999924,5.639999866
346050,7.159999847,4.71999979,6.150000095
346075,6.849999905,4.829999924,4.190000057
346089,6.659999847,4.880000114,4.03000021
346210,7.170000076,5.480000019,4.519999981
346245,7.179999828,5.53000021,4.71999979
346258,7.079999924,5.570000172,4.650000095
346333,6.869999886,5.739999771,5.119999886
346501,5.860000134,5.739999771,5.050000191
346646,5.710000038,5.639999866,5.010000229
346683,5.760000229,5.130000114,4.5
346872,5.730000019,5.150000095,4.590000153
346909,5.610000134,5.090000153,4.929999828
347005,5.53000021,4.960000038,4.789999962
347036,5.599999905,5.019999981,4.769999981
347138,5.480000019,4.929999828,5.239999771
347194,5.480000019,4.860000134,5.400000095
347208,5.46999979,4.739999771,5.340000153
347298,5.550000191,4.840000153,5.340000153
347367,5.170000076,4.710000038,5.300000191
347434,5.489999771,4.840000153,5.019999981
347455,5.579999924,4.860000134,5.099999905
347532,5.960000038,4.820000172,4.820000172
347593,5.880000114,5.179999828,4.889999866
347640,5.96999979,5.309999943,4.909999847
347663,5.96999979,5.329999924,4.829999924
347697,5.710000038,5.440000057,4.639999866
347713,5.75,5.510000229,4.550000191
347756,5.619999886,5.53000021,4.619999886
347964,5.46999979,5.539999962,4.739999771
348030,4.980000019,5.840000153,4.840000153
348060,4.920000076,5.789999962,4.760000229
348073,4.800000191,5.559999943,4.539999962
348142,4.789999962,5.199999809,5.039999962
348203,4.900000095,5.079999924,4.940000057
348257,4.820000172,5.099999905,4.929999828
348408,5.210000038,4.949999809,5.119999886
348486,5.429999828,5.039999962,4.909999847
348519,5.369999886,4.929999828,4.880000114
348575,5.449999809,4.940000057,5.260000229
348633,5.730000019,5.03000021,5.309999943
348682,5.75,4.960000038,5.369999886
348703,5.610000134,4.820000172,5.119999886
348900,5.71999979,4.840000153,4.75
348987,5.010000229,4.880000114,4.690000057
349008,5.090000153,4.769999981,4.75
349265,5.619999886,4.860000134,4.489999771
349289,5.610000134,4.610000134,4.429999828
3500000,36.22000122,21.61000061,4.670000076
