#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
67.32.116.151,40103,6,0,5,3,42,1,42,0,0,0,1,1,192.26.92.30,53,6,0,6,2,763,2,1526,1,763,0,1,1,1.44889E+12,1.44889E+12,312.019,110.313,211.17,110.313,211.171,109.315,211.17,0,1,1,0,0,0,0,102.669911,98.358,108.805,5.455204,3,64,64,0.330656,0.482,0.51,0.286708,3,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,14592,14480,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.003088093,0.001076857
67.32.116.151,33993,6,0,5,3,43,1,43,0,0,0,1,1,192.52.178.30,53,6,0,6,2,764,1,764,1,1,0,1,2,1.44889E+12,1.44889E+12,102.855,35.432,70.391,35.432,70.391,35.432,70.391,1,0,1,0,0,0,0,33.948535,31.938,34.959,1.742158,3,63,63,0.245988,0.012,0.48,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,43,43,16128,14600,0,43,43,43,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,764,764,66560,65535,0,764,764,764,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.009840098,0.003344514
67.32.116.151,60713,6,0,5,3,45,1,45,0,0,0,1,1,192.26.92.30,53,6,0,6,2,766,2,1532,1,766,0,1,1,1.44889E+12,1.44889E+12,303.551,106.851,206.194,106.851,206.194,106.339,206.194,0,1,1,0,0,0,0,100.678311,96.363,106.339,5.120954,3,64,64,0.156995,0.471,0.471,0.271932,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.0033854,0.001185962
67.32.116.151,52400,8,0,7,4,45,2,90,1,45,0,1,1,192.26.92.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.44889E+12,1.44889E+12,307.057,106.868,208.202,106.874,208.202,106.867,207.728,0,1,1,0,0,0,0,102.105395,97.357,106.864,0,2,63,64,0.175661,0,0.524,0.301669,3,52,52,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.003368768,0.002344842
67.32.116.151,55204,6,0,5,3,50,1,50,0,0,0,1,1,192.52.178.30,53,6,0,6,2,771,1,771,1,1,0,1,2,1.44889E+12,1.44889E+12,106.371,37.969,71.919,37.969,71.919,37.451,71.919,1,0,1,0,0,0,0,34.616179,32.453,37.449,2.563982,3,63,63,0.0015,0.001,0.002,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,50,50,16144,14600,0,50,50,50,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,771,771,66560,65535,0,771,771,771,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.010681193,0.003760423
67.32.82.54,54687,7,0,6,3,341,2,342,1,1,0,1,1,91.211.156.128,80,6,0,6,2,634,2,1268,1,634,0,1,1,1.44889E+12,1.44889E+12,10144.656,19.969,34.933,10031.788,260.092,19.471,34.427,1,0,1,0,1,0,1,14.636179,10.485,18.967,4.243822,3,125,125,0.499975,0.496,0.504,0,2,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,341,1,64240,8192,0,341,341,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,634,634,15544,14600,0,634,634,634,1,0,0,0,0,0,0,0,0,1,2,301,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.143828755,0.000269699
67.32.82.54,54685,11,0,10,5,1142,4,1143,1,1,0,1,1,91.211.156.144,80,12,0,12,2,9173,8,9173,0,0,0,1,1,1.44889E+12,1.44889E+12,10158.114,29.45,42.923,10134.667,135.293,22.463,42.424,1,0,1,0,1,0,1,15.869883,10.484,21.953,4.438995,5,125,125,0.702986,0.482,1.011,0.2782,5,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,381,1,64240,8192,0,381,380,381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,83,17688,14600,0,3808,1460,2362,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.138842072,0.000900167
67.32.82.54,54683,11,0,10,5,1150,4,1151,1,1,0,1,1,91.211.156.144,80,12,0,12,2,10440,8,10440,0,0,0,1,1,1.44889E+12,1.44889E+12,10158.618,29.954,43.928,10135.171,137.788,22.967,43.434,1,0,1,0,1,0,1,17.266455,10.979,22.457,4.818354,5,125,125,2.086132,0.482,8.495,3.165382,6,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,390,1,64240,8192,0,390,380,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,767,17688,14600,0,3932,1460,3687,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.138932182,0.000906423
67.32.82.54,54680,11,0,10,5,1151,4,1152,1,1,0,1,1,91.211.156.144,80,12,0,12,2,10368,8,10368,0,0,0,1,1,1.44889E+12,1.44889E+12,10158.618,29.954,46.422,10135.171,137.288,21.966,45.423,1,0,1,0,1,0,1,17.361053,11.459,21.462,3.94273,5,125,125,7.742204,0.002,43.947,17.739401,6,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,390,1,64240,8192,0,390,380,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,637,17688,14600,0,5017,1460,2715,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.145373218,0.00090721
67.32.82.54,54684,11,0,10,5,1151,4,1152,1,1,0,1,1,91.211.156.144,80,12,0,12,2,9944,8,9944,0,0,0,1,1,1.44889E+12,1.44889E+12,10158.636,29.45,43.424,10134.667,135.793,21.462,42.929,1,0,1,0,1,0,1,15.967881,10.964,20.959,3.885719,5,125,125,0.708386,0.503,1.01,0.271362,5,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,390,1,64240,8192,0,390,380,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,485,17688,14600,0,3737,1460,3405,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.148862064,0.000907208
67.32.82.54,54682,11,0,10,5,1151,4,1152,1,1,0,1,1,91.211.156.144,80,11,0,11,2,8787,7,8787,0,0,0,1,1,1.44889E+12,1.44889E+12,10159.14,29.954,44.425,10135.171,136.79,21.966,43.928,1,0,1,0,1,0,1,16.966061,11.459,21.465,4.168697,5,125,125,0.909782,0.501,1.505,0.415362,5,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,390,1,64240,8192,0,390,380,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,683,17688,14600,0,3603,1460,2751,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.1453529,0.000907163
67.32.82.54,54686,7,0,6,3,341,2,342,1,1,0,1,1,91.211.156.128,80,6,0,6,2,634,2,1268,1,634,0,1,1,1.44889E+12,1.44889E+12,10158.636,29.45,42.424,10044.766,266.079,21.462,41.435,1,0,1,0,1,0,1,14.636845,10.964,20.963,5.501923,3,125,125,0.511474,0.499,0.524,0,2,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,341,1,64240,8192,0,341,341,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,634,634,15544,14600,0,634,634,634,1,0,0,0,0,0,0,0,0,1,2,301,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.130134046,0.000269327
67.32.82.54,54671,32,0,31,24,1966,6,1967,1,1,0,1,1,91.211.156.137,80,59,0,59,2,76768,55,76768,0,0,0,1,1,1.44889E+12,1.44889E+12,11324.93,64.914,77.418,11210.596,1211.748,8.997,75.888,1,0,1,0,1,0,1,13.123955,8.996,20.458,4.204985,7,125,125,1.203085,0.001,9.497,2.315216,22,57,57,0,0,0,0,0,0,1,0,0,1,0,1460,450,1,64240,8192,0,450,350,372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,350,19832,14600,0,21900,1379,14600,0,0,0,0,0,0,0,0,0,5,5,200,5,5,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.175970281,0.001389501
67.32.82.54,54681,11,0,10,5,1151,4,1152,1,1,0,1,1,91.211.156.144,80,11,0,11,2,8541,7,8541,0,0,0,1,1,1.44889E+12,1.44889E+12,10159.604,29.954,45.423,10135.171,137.288,21.966,44.925,1,0,1,0,1,0,1,17.268455,11.981,20.962,3.727829,5,125,125,0.693386,0.466,1.004,0.273272,5,56,56,0,0,0,0,0,0,1,0,0,1,0,1460,390,1,64240,8192,0,390,380,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,1460,493,17688,14600,0,3860,1460,2728,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.148840759,0.000907122
2.229.42.48,57897,38,0,37,10,2160,26,2160,0,0,0,1,1,67.32.92.42,45123,44,0,44,12,2101,30,2725,4,624,0,1,1,1.44889E+12,1.44889E+12,460579.577,33.432,34.453,362343.79,460519.127,31.935,34.453,0,1,0,1,0,0,0,57.283467,0.001,210.194,91.804533,22,113,113,40.479663,22.939,75.866,20.331992,12,126,126,0,0,0,0,0,0,1,0,8,1,4,1460,755,2,65536,8192,0,755,2,72,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,1115,2,65536,8192,0,1115,2,67,9,1,0,0,6,0,0,0,0,0,0,---,26,26,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.028735359,3.75179E-05
67.32.116.151,54606,8,0,7,4,51,2,102,1,51,0,1,1,192.26.92.30,53,4,0,4,1,772,1,772,0,0,0,1,1,1.44889E+12,1.44889E+12,303.556,108.373,207.727,108.375,207.727,108.373,207.727,0,1,1,0,0,0,0,101.616919,94.871,108.373,0,2,63,64,0,0,0,0,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,51,51,16144,14600,0,51,51,51,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,772,772,66560,65535,0,772,772,772,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.003764775,0.002688137
67.32.116.151,35357,6,0,5,3,41,1,41,0,0,0,1,1,192.33.14.30,53,6,0,6,2,765,2,1530,1,765,0,1,1,1.44889E+12,1.44889E+12,58.946,21.002,38.978,21.002,38.978,21.002,38.978,1,0,1,0,0,0,0,19.155695,17.976,20.504,1.27228,3,63,63,0.251487,0.005,0.498,0,2,55,56,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16144,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,765,765,14592,14480,0,765,765,765,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.015996879,0.005564415
67.32.116.151,34364,6,0,5,3,45,1,45,0,0,0,1,1,192.52.178.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.44889E+12,1.44889E+12,100.341,32.957,66.385,32.957,66.385,32.957,65.893,1,0,1,0,0,0,0,32.949902,32.449,33.468,0.509666,3,63,63,0.331989,0.002,0.508,0.286,3,52,52,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.010756544,0.003587766
67.32.116.212,56342,6,0,5,3,52,1,52,0,0,0,1,1,192.12.94.30,53,4,0,4,1,687,1,687,0,0,0,1,1,1.44889E+12,1.44889E+12,150.288,50.897,99.362,50.897,99.362,50.433,99.362,1,0,1,0,0,0,0,49.596013,48.465,50.432,1.01687,3,63,63,0.001333,0.001,0.002,0.000577,3,54,54,0,0,0,0,0,0,1,1,7,1,0,1460,52,52,16000,14600,0,52,52,52,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,687,687,66560,65535,0,687,687,687,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.008248731,0.002768019
67.32.116.212,43235,6,0,5,3,51,1,51,0,0,0,1,1,192.12.94.30,53,6,0,6,2,675,1,675,1,1,0,1,2,1.44889E+12,1.44889E+12,149.802,50.925,99.367,50.925,99.367,50.925,99.367,1,0,1,0,0,0,0,49.770674,48.442,50.924,1.250609,3,63,63,0.0015,0.001,0.002,0,2,54,55,0,0,0,0,0,0,1,1,7,1,0,1460,51,51,16000,14600,0,51,51,51,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,675,675,66560,65535,0,675,675,675,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.008011939,0.002723595
67.32.73.248,58488,27,1,26,6,1778,18,1787,9,9,0,1,1,173.194.112.137,443,30,0,30,15,5024,13,5025,1,1,0,1,1,1.44889E+12,1.44889E+12,459022.882,18.506,35.981,444185.056,459021.371,17.002,34.448,1,0,1,0,8192,0,0,21.834352,12.459,62.38,16.61944,8,125,125,36.119731,0.975,211.209,85.775812,6,54,54,0,0,0,0,0,0,1,0,8,1,1,1460,1162,1,65536,8192,0,1208,46,215,0,0,0,0,0,0,9,0,0,1,0,7,1,9,1430,1430,1,46336,42900,0,3944,38,3944,0,0,0,0,1,0,0,0,0,0,0,---,9,10,clients6.google.com,*.google.com,225,0,0,49.962,64.94,65.936,64.94,342,4191,clients6.google.com,234.122.1.103,1.44889E+12,1.44889E+12,0.154921449,3.11444E-05
67.32.116.151,50188,8,0,7,4,41,2,82,1,41,0,1,1,192.26.92.30,53,4,0,4,1,762,1,762,0,0,0,1,1,1.44889E+12,1.44889E+12,304.563,106.332,202.696,106.334,202.696,106.332,202.185,0,1,1,0,0,0,0,103.339333,100.357,106.332,0,2,63,64,0,0,0,0,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.003084678,0.002153906
67.32.116.151,58528,6,0,5,3,44,1,44,0,0,0,1,1,192.52.178.30,53,6,0,6,2,765,1,765,1,1,0,1,2,1.44889E+12,1.44889E+12,106.881,36.983,69.437,36.983,69.437,35.984,69.437,1,0,1,0,0,0,0,34.958835,32.454,36.443,2.182413,3,63,63,0.001,0.001,0.001,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,765,765,66560,65535,0,765,765,765,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.009658919,0.003293382
93.69.33.12,9541,10,0,9,5,3723,3,3723,0,0,0,1,1,67.32.181.24,80,9,0,9,2,4145,5,4145,0,0,0,1,1,1.44889E+12,1.44889E+12,15424.404,13.481,20.97,403.412,404.91,13.481,13.981,0,1,0,1,1,0,1,0.99238,0.465,1.499,0.508169,5,52,52,13.069449,11.981,15.976,1.529968,6,62,62,0,0,0,0,0,0,1,1,9,1,0,1460,1306,1187,26624,14600,0,1306,1187,1230,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,1448,254,22272,14480,0,3228,254,3228,0,0,0,0,0,0,0,0,0,3,3,200,3,3,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,6.969979987,0.001930966
67.32.116.151,54498,6,0,5,3,48,1,48,0,0,0,1,1,192.52.178.30,53,4,0,4,1,769,1,769,0,0,0,1,1,1.44889E+12,1.44889E+12,101.352,33.968,65.912,33.968,65.912,33.472,65.427,1,0,1,0,0,0,0,33.292557,31.459,34.952,1.753164,3,63,63,0.004333,0.002,0.009,0.004041,3,52,52,0,0,0,0,0,0,1,1,4,1,0,1460,48,48,16144,14600,0,48,48,48,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,769,769,14592,14480,0,769,769,769,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.010986496,0.003788776
67.32.116.151,41538,8,0,7,4,38,2,76,1,38,0,1,1,192.26.92.30,53,4,0,4,1,759,1,759,0,0,0,1,1,1.44889E+12,1.44889E+12,303.521,106.338,204.676,106.343,204.676,106.335,204.676,0,1,1,0,0,0,0,102.322384,98.321,106.334,0,2,63,64,0.000333,0,0.001,0.000577,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,38,38,16128,14600,0,38,38,38,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,759,759,66560,65535,0,759,759,759,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,c.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.002858916,0.002003156
2.230.230.20,49918,5,0,4,2,759,1,759,0,0,0,1,1,67.32.79.147,80,5,0,5,2,364,1,364,0,0,0,1,1,1.44889E+12,1.44889E+12,263.604,103.836,152.765,103.836,152.765,94.879,105.87,0,1,0,1,1,0,18,2.164595,0.5,3.96,1.733697,3,110,110,97.871606,94.379,101.374,0,2,61,61,0,0,0,0,0,0,1,0,2,1,0,1460,759,759,17520,8192,0,759,759,759,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,364,364,16128,14600,0,364,364,364,0,0,0,0,0,0,0,0,0,1,1,206,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,1.533333333,0.023034552
67.32.116.151,39764,6,0,5,3,41,1,41,0,0,0,1,1,192.52.178.30,53,6,0,6,2,762,2,1524,1,762,0,1,1,1.44889E+12,1.44889E+12,102.318,34.45,66.879,34.45,66.879,33.954,66.879,1,0,1,0,0,0,0,33.775207,32.429,34.948,1.268655,3,63,63,0.0015,0.001,0.002,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,k.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.009385373,0.003205692
67.32.85.215,53087,6,0,5,3,1070,1,1070,0,0,0,1,1,173.194.40.26,80,6,0,6,2,384,2,768,1,384,0,1,1,1.44889E+12,1.44889E+12,241129.145,1080.426,1108.366,1080.426,1325.047,9.486,1092.392,1,0,1,0,1,0,1,10.798973,9.485,11.966,1.247074,3,125,125,0.264487,0.001,0.528,0,2,56,56,0,0,0,0,0,0,0,0,0,1,1,1460,1070,1070,64350,8192,0,1070,1070,1070,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1430,384,384,44940,42900,0,384,384,384,1,0,0,0,0,0,0,0,0,1,2,200,1,1,-,-,0,0,0,0,0,0,0,0,0,googleads4.g.doubleclick.net,185.74.47.1,1.44889E+12,1.44889E+12,0.715360187,3.54996E-05
67.32.116.151,40072,6,0,5,3,46,1,46,0,0,0,1,1,192.33.14.30,53,6,0,6,2,770,2,1540,1,770,0,1,1,1.44889E+12,1.44889E+12,60.886,20.97,41.915,20.97,41.916,20.97,41.915,1,0,1,0,0,0,0,19.958335,18.465,20.945,1.315731,3,63,63,0.252487,0.002,0.503,0,2,55,56,0,0,0,0,0,0,1,1,4,1,0,1460,46,46,16144,14600,0,46,46,46,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,770,770,14592,14480,0,770,770,770,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.017569826,0.006044082
192.168.239.10,57105,7,0,6,3,406,2,406,0,0,0,1,1,172.31.251.1,8500,6,0,6,2,190,2,190,0,0,0,1,1,1.44889E+12,1.44889E+12,23826.642,15.953,23592.951,15.953,23810.648,15.491,35.457,1,0,0,0,1,0,2,17.358816,13.967,21.002,3.421216,4,127,127,50.448739,0.527,199.246,99.198374,4,59,59,0,0,0,0,0,0,1,0,2,1,0,1460,363,43,65700,8192,0,406,363,406,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,97,93,6912,5840,0,97,93,97,0,0,0,0,0,0,0,0,0,1,1,200,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.154651938,0.000136318
67.32.60.215,49324,8,1,7,2,2152,4,2152,0,0,0,1,0,191.232.80.60,443,7,0,7,1,4392,5,4392,0,0,0,1,0,1.44889E+12,1.44889E+12,658.574,164.76,329.54,498.787,655.541,163.771,329.54,1,0,1,0,8192,0,0,162.133197,155.277,164.78,4.596882,4,126,126,1.517962,0.001,3.033,1.487812,4,98,98,0,0,0,0,0,0,1,0,8,1,0,1460,1173,184,65536,8192,0,1610,184,184,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,1460,91,65536,8192,0,3416,91,3416,0,0,0,0,0,0,0,0,0,0,0,---,4,3,fe2.update.microsoft.com,fe2.update.microsoft.com,0,0,0,331.052,495.774,498.304,655.541,543,3508,-,-,0,0,0.078164826,0.02614133
67.32.115.89,55130,13,1,11,5,1383,4,1383,1,1,0,1,2,64.235.151.55,443,10,0,10,2,3857,6,3857,0,0,0,1,1,1.44889E+12,1.44889E+12,894.677,143.804,282.572,762.406,893.214,126.827,282.572,1,0,1,0,8192,0,0,141.98296,125.834,177.221,20.369541,5,61,61,1.51457,0.993,2.034,0.368437,5,55,55,0,0,0,0,0,0,1,1,3,1,0,1460,709,31,524280,65535,0,709,31,517,0,0,0,0,1,0,0,0,0,1,1,9,1,0,1460,1448,31,31744,28960,0,3033,31,3033,0,0,0,0,0,0,0,0,0,0,0,---,4,4,api.copy.com,*.copy.com,0,0,0,287.576,424.874,427.39,754.88,644,3085,api.cudadrive.com,234.122.1.21,1.44889E+12,1.44889E+12,0.032005236,0.012366474
67.32.116.151,47354,6,0,5,3,44,1,44,0,0,0,1,1,192.33.14.30,53,6,0,6,2,768,2,1536,1,768,0,1,1,1.44889E+12,1.44889E+12,57.448,22.477,40.475,22.477,40.476,22.477,40.475,1,0,1,0,0,0,0,18.479717,15.458,21.985,3.290124,3,63,63,0.503975,0.492,0.516,0,2,55,56,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,768,768,14592,14480,0,768,768,768,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.016010917,0.00612728
5.170.29.132,59956,5,0,4,2,178,1,178,0,0,0,1,1,67.32.171.66,8080,4,0,4,1,252,1,252,0,0,0,1,1,1.44889E+12,1.44889E+12,18977.721,3613.219,17828.403,3613.219,17828.403,918.651,3642.179,0,1,0,1,1,0,1,5.249238,0.012,10.487,0,2,241,241,879.900005,841.249,918.639,0,2,126,126,0,0,0,0,0,0,0,0,0,0,0,536,178,178,4096,3843,0,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,252,252,65535,65357,0,252,252,252,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.135787165,7.50354E-05
