#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
67.32.116.151,46630,8,0,7,4,44,2,88,1,44,0,1,1,192.35.51.30,53,4,0,4,1,765,1,765,0,0,0,1,1,1.45E+12,1.45E+12,507.743,165.757,328.491,165.762,328.491,165.755,328.491,0,1,1,0,0,0,0,171.980401,165.753,178.225,0,2,63,64,0.000667,0,0.002,0.001155,3,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,765,765,66560,65535,0,765,765,765,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,f.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001975032,0.001386528
67.32.116.151,36084,6,0,5,3,41,1,41,0,0,0,1,1,192.48.79.30,53,6,0,6,2,762,1,762,1,1,0,1,2,1.45E+12,1.45E+12,1106.346,362.435,727.899,362.435,727.899,362.435,727.899,1,0,1,0,0,0,0,368.275724,361.97,377.43,8.107659,3,63,63,0.489976,0.465,0.515,0,2,45,46,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,762,762,66560,65535,0,762,762,762,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.000869035,0.000296471
67.32.116.151,38841,6,0,5,3,42,1,42,0,0,0,1,1,192.35.51.30,53,6,0,6,2,763,1,763,1,1,0,1,2,1.45E+12,1.45E+12,499.255,167.781,327.506,167.781,327.506,167.241,327.506,0,1,1,0,0,0,0,165.576814,159.725,169.781,5.229165,3,64,64,0.256487,0.513,0.513,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,66560,65535,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,f.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.00197902,0.000673003
67.32.116.151,60303,6,0,5,3,43,1,43,0,0,0,1,1,192.48.79.30,53,4,0,4,1,764,1,764,0,0,0,1,1,1.45E+12,1.45E+12,1078.406,357.955,715.931,357.955,715.931,357.448,715.456,1,0,1,0,0,0,0,358.628712,357.445,360.976,2.022652,3,63,63,0.002,0.001,0.003,0.001,3,42,42,0,0,0,0,0,0,1,1,4,1,0,1460,43,43,16128,14600,0,43,43,43,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,764,764,14592,14480,0,764,764,764,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.000952972,0.000318989
67.32.116.151,50046,8,0,7,4,46,2,92,1,46,0,1,1,192.35.51.30,53,6,0,6,2,767,2,1534,1,767,0,1,1,1.45E+12,1.45E+12,501.785,166.257,329.517,166.259,329.518,166.257,329.517,0,1,1,0,0,0,0,168.754562,166.257,171.269,0,2,63,64,0,0,0,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,46,46,16144,14600,0,46,46,46,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,767,767,14592,14480,0,767,767,767,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,f.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002148667,0.001466764
67.32.116.151,49373,6,0,5,3,42,1,42,0,0,0,1,1,192.35.51.30,53,6,0,6,2,763,1,763,1,1,0,1,2,1.45E+12,1.45E+12,500.264,166.787,329.027,166.787,329.027,166.281,329.027,0,1,1,0,0,0,0,166.076131,162.24,170.238,4.008274,3,63,64,0.256987,0,0.514,0,2,52,53,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,66560,65535,0,763,763,763,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,f.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001973707,0.000671645
192.168.108.122,55008,8,0,7,3,1018,3,1019,1,1,0,1,1,188.226.186.162,80,7,1,6,2,920,2,920,0,0,0,1,1,1.45E+12,1.45E+12,66882.614,43.915,91.341,45164.89,165.732,43.436,91.341,1,0,0,0,1,0,2,54.083531,42.937,71.893,15.584368,3,126,126,51.18097,0.002,201.73,100.370964,4,46,46,0,0,0,0,0,0,1,0,8,1,0,1460,532,1,65536,8192,0,532,486,486,0,0,0,0,0,0,1,0,0,1,0,8,1,1,1460,461,459,16896,14600,0,461,459,461,0,0,0,0,0,0,0,0,0,1,2,204,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.059199088,0.000121885
67.32.57.81,56767,9,0,8,4,120,3,120,0,0,0,1,1,104.41.202.133,443,8,0,8,2,136,4,136,0,0,0,1,1,1.45E+12,1.45E+12,611.101,44.424,85.87,128.308,174.765,44.424,83.876,1,0,1,0,8192,0,0,43.637727,39.452,46.457,2.679266,5,125,125,0.734232,0.464,0.989,0.289997,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,1,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,127,3,127,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,128.308,174.765,0,0,0,0,-,-,0,0,0.012398562,0.001570935
67.32.57.81,56764,9,0,8,4,152,3,152,0,0,0,1,1,104.41.202.133,443,8,0,8,2,127,4,127,0,0,0,1,1,1.45E+12,1.45E+12,1020.516,43.449,87.382,128.322,170.286,42.972,83.413,1,0,1,0,8192,0,0,42.646547,39.964,45.914,2.147978,5,125,125,0.611985,0.475,0.977,0.243806,4,48,48,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,118,3,118,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,128.322,170.286,0,0,0,0,-,-,0,0,0.012545193,0.001191554
67.32.116.151,45919,8,0,7,4,42,2,84,1,42,0,1,1,192.35.51.30,53,4,0,4,1,763,1,763,0,0,0,1,1,1.45E+12,1.45E+12,505.772,173.278,340.034,173.281,340.034,173.278,339.504,0,1,1,0,0,0,0,169.265537,165.27,173.278,0,2,63,64,0,0,0,0,3,52,52,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,763,763,14592,14480,0,763,763,763,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,f.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001939081,0.001328662
67.32.57.81,56769,9,0,8,4,154,3,154,0,0,0,1,1,104.41.202.133,443,8,0,8,2,150,4,150,0,0,0,1,1,1.45E+12,1.45E+12,441.847,55.404,109.823,165.279,218.686,55.404,106.864,1,0,1,0,8192,0,0,54.217116,51.46,56.881,1.99452,5,125,125,0.616985,0.463,0.99,0.250558,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,1,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,141,3,141,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,165.279,218.686,0,0,0,0,-,-,0,0,0.010126404,0.002788295
67.32.57.81,56766,9,0,8,4,144,3,144,0,0,0,1,1,104.41.202.133,443,8,0,8,2,122,4,122,0,0,0,1,1,1.45E+12,1.45E+12,844.743,56.417,116.808,175.239,233.155,55.917,110.817,1,0,1,0,8192,0,0,57.301054,54.4,62.908,3.385917,5,125,125,0.763231,0.523,1.028,0.27274,4,48,48,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,1,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,113,3,113,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,175.239,233.155,0,0,0,0,-,-,0,0,0.009156228,0.001363728
67.32.57.81,56765,9,0,8,4,134,3,134,0,0,0,1,1,104.41.202.133,443,8,0,8,2,127,4,127,0,0,0,1,1,1.45E+12,1.45E+12,858.216,53.904,110.325,173.22,233.131,53.904,108.314,1,0,1,0,8192,0,0,57.406652,53.426,62.902,3.947458,5,125,125,0.499488,0.478,0.535,0.026083,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,1,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,118,3,118,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,173.22,233.131,0,0,0,0,-,-,0,0,0.009157102,0.001249103
67.32.57.81,56768,9,0,8,4,159,3,159,0,0,0,1,1,104.41.202.133,443,8,0,8,2,133,4,133,0,0,0,1,1,1.45E+12,1.45E+12,611.579,53.422,109.316,166.735,222.672,53.422,107.818,1,0,1,0,8192,0,0,55.808884,52.404,58.897,2.535999,5,125,125,0.628234,0.467,1.018,0.26119,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,73,14,66048,8192,0,73,1,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,124,3,124,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,166.735,222.672,0,0,0,0,-,-,0,0,0.009915615,0.002079862
67.32.116.151,47184,8,0,7,4,45,1,45,1,1,0,1,2,192.5.6.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,396.4,128.293,269.092,128.293,269.092,127.798,269.092,0,1,1,0,0,0,0,134.291785,127.798,140.799,0,2,63,64,0.325989,0.484,0.494,0.282369,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002556836,0.000908174
67.32.57.81,56770,7,0,6,2,133,3,133,0,0,0,1,1,178.150.196.126,443,6,0,6,1,128,3,128,0,0,0,1,1,1.45E+12,1.45E+12,394.406,66.41,134.77,210.194,284.065,65.904,134.77,1,0,1,0,8192,0,0,68.177036,64.889,73.871,3.485664,5,125,125,10.601388,1.013,42.951,18.232614,5,110,110,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,65536,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,79,9,65536,8192,0,79,9,79,0,0,0,0,0,0,0,0,0,0,0,---,3,3,-,-,0,0,1,210.194,284.065,0,0,0,0,-,-,0,0,0.007797377,0.002697728
67.32.116.151,40614,8,0,7,4,41,2,82,1,41,0,1,1,192.5.6.30,53,6,0,6,2,762,2,1524,1,762,0,1,1,1.45E+12,1.45E+12,392.923,127.801,266.608,127.803,266.609,127.801,266.608,0,1,1,0,0,0,0,126.302685,125.303,127.315,0,2,63,64,0.242988,0,0.486,0,2,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,41,41,16128,14600,0,41,41,41,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,762,762,14592,14480,0,762,762,762,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002576287,0.001669538
67.32.116.151,52097,8,0,7,4,45,2,90,1,45,0,1,1,192.5.6.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,408.898,125.301,260.614,125.303,260.614,125.301,260.118,0,1,1,0,0,0,0,136.291685,125.301,147.296,0,2,63,64,0,0,0,0,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,1,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002444058,0.00176083
192.168.108.122,54997,8,0,7,3,1818,3,1819,1,1,0,1,1,54.236.155.149,80,7,0,7,4,199,1,199,0,0,0,1,1,1.45E+12,1.45E+12,68617.138,113.347,214.196,45216.37,214.196,112.835,210.702,1,0,0,0,1,0,1,105.229869,97.355,113.375,8.551948,4,126,126,68.561715,0.002,204.701,117.899133,3,45,45,0,0,0,0,0,0,1,0,8,1,0,1460,1460,1,65536,8192,0,1818,1460,1818,0,0,0,0,0,0,1,0,0,1,0,8,1,1,8961,199,199,23808,17922,0,199,199,199,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.128282249,0.000212075
67.32.116.151,36994,6,0,5,3,46,1,46,0,0,0,1,1,192.5.6.30,53,6,0,6,2,767,2,1534,1,767,0,1,1,1.45E+12,1.45E+12,388.431,123.309,255.625,123.309,255.626,122.823,255.625,0,1,1,0,0,0,0,128.81004,122.32,132.316,5.630013,3,64,64,0.167661,0,0.503,0.290407,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,46,46,16144,14600,0,46,46,46,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,767,767,14592,14480,0,767,767,767,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002781221,0.000947401
67.32.116.151,57068,6,0,5,3,44,1,44,0,0,0,1,1,192.5.6.30,53,6,0,6,2,765,2,1530,1,765,0,1,1,1.45E+12,1.45E+12,388.915,124.781,260.094,124.781,260.095,124.294,260.094,0,1,1,0,0,0,0,129.300023,124.294,135.313,5.576925,3,63,64,0,0,0,0,3,53,54,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,765,765,14592,14480,0,765,765,765,0,0,0,1,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002601376,0.000905082
67.32.116.151,49270,6,0,5,3,45,1,45,0,0,0,1,1,192.5.6.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,388.915,124.78,260.606,124.78,260.606,124.294,260.094,0,1,1,0,0,0,0,128.973368,124.294,135.314,5.692853,3,64,64,0.000667,0,0.002,0.001155,3,53,53,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,a.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.002660479,0.000925652
67.32.66.200,50687,5,0,4,2,1012,1,1012,0,0,0,1,1,31.186.231.43,80,3,0,3,1,364,1,364,0,0,0,1,1,1.45E+12,1.45E+12,236.631,127.781,165.735,127.781,165.735,53.405,165.735,1,0,1,0,1,0,1,43.09823,37.941,53.404,8.923817,3,126,126,6.743663,0.001,13.487,0,2,117,242,0,0,0,0,0,0,0,0,0,1,0,1460,1012,1012,64240,8192,0,1012,1012,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,364,364,64240,8190,0,364,364,364,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,hm.webtrends.com,234.122.1.24,1.45E+12,1.45E+12,0.151599131,0.034213607
67.32.116.151,34357,6,0,5,3,45,1,45,0,0,0,1,1,192.48.79.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,1073.403,358.473,712.42,358.473,712.42,358.473,711.432,1,0,1,0,0,0,0,356.621113,352.959,358.969,3.220669,3,63,63,0.168328,0.001,0.502,0.288964,3,44,44,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001002872,0.000335382
67.32.116.151,56136,6,0,5,3,45,1,45,0,0,0,1,1,192.48.79.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.45E+12,1.45E+12,1031.029,343.034,685.531,343.034,685.531,343.034,685.032,1,0,1,0,0,0,0,343.163561,341.998,345.019,1.617182,3,63,63,0.334989,0.003,0.526,0.288605,3,42,43,0,0,0,0,0,0,1,1,4,1,0,1460,45,45,16144,14600,0,45,45,45,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001043421,0.000349166
67.32.57.81,56763,9,0,8,4,121,3,121,0,0,0,1,1,40.112.79.6,443,7,0,7,1,157,4,157,0,0,0,1,1,1.45E+12,1.45E+12,1127.332,50.434,103.356,153.747,210.695,49.909,100.354,1,0,1,0,8192,0,0,66.403472,49.434,123.805,32.22525,5,125,125,0.861228,0.475,1.964,0.735307,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,148,3,148,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,153.747,210.695,0,0,0,0,-,-,0,0,0.004652478,0.000858665
192.168.108.122,54998,9,0,8,4,2622,3,2623,1,1,0,1,1,54.214.35.134,80,7,0,7,3,1288,2,1288,0,0,0,1,1,1.45E+12,1.45E+12,68349.485,179.258,364.486,46038.651,1034.981,178.734,357.497,1,0,0,0,1,0,1,180.476738,178.239,183.207,2.3884,4,126,126,101.848204,0.001,207.221,117.360679,4,28,28,0,0,0,0,0,0,1,0,0,1,0,1460,1324,1,64240,8192,0,1324,1298,1324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8961,644,644,34424,17922,0,644,644,644,0,0,0,0,0,0,0,0,0,2,2,200,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.057814385,0.00030701
192.168.108.122,54989,19,0,18,6,7731,11,7732,1,1,0,1,1,54.214.26.238,80,15,0,15,8,6507,5,6507,0,0,0,1,1,1.45E+12,1.45E+12,69275.115,181.234,361.939,47153.003,2150.342,180.237,358.944,1,0,0,0,1,0,1,179.668754,177.239,185.223,2.870668,8,126,126,132.319538,0.5,267.618,119.15309,7,28,28,0,0,0,0,0,0,1,0,0,1,0,1460,1460,1,64240,8192,0,1586,1460,1545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8961,1317,1239,33580,17922,0,1317,1239,1239,0,0,0,0,0,0,0,0,0,5,5,302,5,5,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.068501212,0.000892904
192.168.108.122,54988,11,0,10,5,2961,4,2962,1,1,0,1,1,54.214.26.238,80,14,0,14,5,8370,7,8370,0,0,0,1,1,1.45E+12,1.45E+12,69713.495,178.25,405.928,46359.19,1353.522,178.25,357.986,1,0,0,0,1,0,1,187.029259,177.253,211.201,14.020302,5,126,126,51.729565,0.009,256.624,114.539427,5,28,28,0,0,0,0,0,0,1,0,8,1,0,1460,1460,1,65536,8192,0,1533,1428,1533,0,0,0,0,0,0,1,0,0,1,0,8,1,1,8961,1460,344,34816,17922,0,6184,1460,6184,0,0,0,0,0,0,0,0,0,2,2,200,2,2,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.058067907,0.000339905
67.32.116.151,54174,6,0,5,3,44,1,44,0,0,0,1,1,192.48.79.30,53,4,0,4,1,765,1,765,0,0,0,1,1,1.45E+12,1.45E+12,1024.007,340.499,678.47,340.499,678.47,339.973,677.487,1,0,1,0,0,0,0,340.487317,336.988,344.536,3.801461,3,63,63,0.179994,0.001,0.537,0.309171,3,42,42,0,0,0,0,0,0,1,1,4,1,0,1460,44,44,16144,14600,0,44,44,44,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,765,765,14592,14480,0,765,765,765,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.001021664,0.000343748
67.32.115.74,58523,5,0,4,2,702,1,702,0,0,0,1,1,138.108.96.100,80,5,0,5,2,374,1,374,0,0,0,1,1,1.45E+12,1.45E+12,290.052,178.714,232.132,178.714,232.132,45.928,231.137,1,0,1,0,1,0,12,44.599513,36.461,52.423,7.98575,3,126,126,0.504975,0.001,1.009,0,2,244,244,0,0,0,0,0,0,0,0,0,1,0,1460,702,702,64240,8192,0,702,702,702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1460,374,374,5082,4380,0,374,374,374,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,secure-gl.imrworldwide.com,234.122.1.21,1.45E+12,1.45E+12,0.10712855,0.019362045
67.32.71.171,50597,6,0,5,3,506,1,506,0,0,0,1,1,95.131.137.7,80,5,0,5,2,829,1,829,0,0,0,1,1,1.45E+12,1.45E+12,179.222,70.361,131.298,70.361,131.298,69.877,129.31,1,0,1,0,1,0,1,58.579381,46.92,69.875,11.481916,3,62,62,0.001333,0.001,0.002,0.000577,3,47,47,0,0,0,0,0,0,1,1,5,1,0,1460,506,506,131744,65535,0,506,506,506,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,829,829,30208,28960,0,829,829,829,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,sv.ciblelink.com,234.122.1.21,1.45E+12,1.45E+12,0.057932021,0.022586513
67.32.122.25,55954,13,0,12,5,1581,6,1583,2,2,0,1,1,176.74.182.158,443,14,0,14,5,4854,7,4854,0,0,0,1,1,1.45E+12,1.45E+12,30607.239,52.923,113.835,20620.852,30550.785,52.923,104.335,1,0,1,0,8192,0,0,52.921142,51.412,55.442,1.701821,5,126,126,40.144997,0.495,198.224,88.368662,5,49,49,0,0,0,0,0,0,1,0,2,1,0,1460,609,1,65700,8192,0,769,162,203,0,0,0,0,0,0,2,0,0,1,0,7,1,2,1460,1460,31,19200,14600,0,3945,31,3945,0,0,0,0,0,0,0,0,0,0,0,---,4,5,skw.adledge.com,*.adledge.com,225,2,0,120.323,174.247,120.323,174.247,366,4204,skw.adledge.com,234.122.1.24,1.45E+12,1.45E+12,0.110962808,0.000413758
67.32.116.151,42657,6,0,5,3,40,1,40,0,0,0,1,1,192.48.79.30,53,4,0,4,1,761,1,761,0,0,0,1,1,1.45E+12,1.45E+12,1041.943,341.48,695.461,341.48,695.461,341.48,693.966,1,0,1,0,0,0,0,345.974468,340.982,352.486,5.896102,3,63,63,0.497317,0.469,0.525,0.028006,3,44,45,0,0,0,0,0,0,1,1,4,1,0,1460,40,40,16128,14600,0,40,40,40,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,761,761,14592,14480,0,761,761,761,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.000907837,0.000307119
67.32.116.151,55103,6,0,5,3,42,1,42,0,0,0,1,1,192.48.79.30,53,4,0,4,1,763,1,763,0,0,0,1,1,1.45E+12,1.45E+12,1096.395,357.95,736.419,357.95,736.419,357.95,735.894,1,0,1,0,0,0,0,364.788507,357.948,377.944,11.385929,3,63,63,0.002333,0.002,0.003,0.000577,3,45,45,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16128,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,763,763,14592,14480,0,763,763,763,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,j.gtld-servers.net,192.54.112.31,1.45E+12,1.45E+12,0.000889021,0.000306459
67.32.71.171,50598,6,0,5,3,631,1,631,0,0,0,1,1,95.131.137.7,80,5,0,5,2,523,1,523,0,0,0,1,1,1.45E+12,1.45E+12,142.788,42.953,96.855,42.953,96.855,42.457,94.885,1,0,1,0,1,0,1,46.441452,42.453,51.932,4.914073,3,62,62,0.002,0.001,0.004,0.001732,3,47,47,0,0,0,0,0,0,1,1,5,1,0,1460,631,631,131744,65535,0,631,631,631,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,523,523,30720,28960,0,523,523,523,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,sv.ciblelink.com,234.122.1.21,1.45E+12,1.45E+12,0.097204036,0.035353111
