#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.170.227.197,41094,5802,0,5801,3,96476418,5797,96503262,3,26844,0,1,1,128.55.205.18,50902,4763,0,4763,4759,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,7639.427,48.294,124.069,7490.677,175.651,47.615,95.996,1,0,0,0,8192,0,0,47.889916,47.564,88.552,2.425569,2380,64,64,0.102747,0.005,0.391,0.192181,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,26844,38,29696,26880,0,1288512,1,263,0,2,0,0,1,0,0,0,0,1,1,13,1,41,8960,730,627,2744320,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,24,2,-,-,0,0,0,126.115,175.651,176.042,0,1116,0,-,-,0,0,116.4072635,101.0581155
192.170.227.197,41090,8366,0,8365,3,177500327,8361,177625599,14,125272,0,1,1,128.55.205.18,50902,9860,0,9860,9856,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,7639.527,48.378,123.915,7523.858,175.19,47.649,96.085,1,0,0,0,8192,0,0,47.799183,47.527,87.22,1.832464,2743,64,64,0.092998,0.004,0.357,0.176006,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2961326,1,263,0,2,0,0,12,0,0,0,0,1,1,13,1,980,8960,730,627,11427840,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,70,2,-,-,0,0,0,126.2,175.19,175.547,0,1116,0,-,-,0,0,271.6189865,186.0069075
192.170.227.197,41092,9486,0,9485,3,316167336,9481,316355244,18,187908,0,1,1,128.55.205.18,50902,15505,0,15505,15501,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,7639.612,48.333,123.541,7471.848,175.056,47.589,96.101,1,0,0,0,8192,0,0,47.778788,47.565,65.556,0.428386,1882,64,64,0.067498,0.008,0.242,0.11634,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,3023329,1,263,0,0,0,0,18,0,0,0,0,1,1,13,1,637,8960,730,627,12124160,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,141,2,-,-,0,0,0,126.154,175.056,175.298,0,1116,0,-,-,0,0,368.9461224,331.2788597
192.170.227.197,41088,8755,0,8754,3,221002892,8750,221172905,20,170013,0,1,1,128.55.205.18,50902,11817,0,11817,11813,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,7640.14,48.032,123.477,7479.772,173.366,47.663,95.879,1,0,0,0,8192,0,0,47.876522,47.594,87.456,1.791548,2064,64,64,0.099498,0.006,0.366,0.177765,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,3002764,1,263,0,0,0,0,20,0,0,0,0,1,1,13,1,854,8960,730,627,12034048,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,171,2,-,-,0,0,0,124.582,173.366,173.732,0,1116,0,-,-,0,0,274.6765459,231.5904211
192.170.227.197,35796,10011,0,10010,3,164113953,10006,164313481,24,199528,0,1,1,128.55.205.27,50460,9904,0,9904,9900,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,12635.738,48.091,107.759,12255.584,159.276,47.67,95.703,1,0,0,0,8192,0,0,47.807682,47.567,87.577,1.515292,4722,64,64,0.156246,0.005,0.606,0.299839,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2969641,1,263,0,4,0,0,20,0,0,0,0,1,1,13,1,1252,8960,730,627,11427840,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,43,2,-,-,0,0,0,110.204,159.276,159.882,0,1116,0,-,-,0,0,271.2713155,104.0309516
192.170.227.197,35792,12486,0,12485,3,218119119,12481,218271238,18,152119,0,1,1,128.55.205.27,50460,12665,0,12665,12661,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,12635.945,47.87,107.463,12197.517,159.386,47.591,95.48,1,0,0,0,8192,0,0,47.701942,47.508,86.855,0.754245,5395,64,64,0.087248,0.006,0.326,0.159176,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2955355,1,263,0,1,0,0,17,0,0,0,0,1,1,13,1,1150,8960,730,627,11829248,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,53,2,-,-,0,0,0,110.385,159.386,159.712,0,1116,0,-,-,0,0,272.2104657,138.1906857
192.170.227.197,35794,10604,0,10603,3,200796186,10599,201004659,24,208473,0,1,1,128.55.205.27,50460,11801,0,11801,11797,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,12635.882,48.128,107.543,12289.765,158.402,47.584,95.741,1,0,0,0,8192,0,0,47.726201,47.536,87.206,1.077258,4050,64,64,0.100747,0.004,0.385,0.189521,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2966972,1,263,0,3,0,0,21,0,0,0,0,1,1,13,1,1262,8960,730,627,11649024,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,89,2,-,-,0,0,0,110.243,158.402,158.787,0,1116,0,-,-,0,0,272.180538,127.2595987
192.170.227.197,35790,12654,0,12653,3,228081240,12649,228280765,23,199525,0,1,1,128.55.205.27,50460,13397,0,13397,13393,1357,2,1357,0,0,0,1,1,1.51984E+12,1.51984E+12,12636.387,47.916,107.472,12520.002,157.042,47.549,95.47,1,0,0,0,8192,0,0,47.678322,47.506,87.517,0.785063,5214,64,64,0.097748,0.005,0.369,0.180852,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,3002764,1,263,0,12,0,0,11,0,0,0,0,1,1,13,1,1376,8960,730,627,11919360,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,97,2,-,-,0,0,0,108.725,157.042,157.411,0,1116,0,-,-,0,0,274.4850943,144.522807
192.170.227.197,39192,3942,0,3941,3,201844829,3937,201844830,1,1,0,1,1,128.55.205.21,50408,10653,0,10653,10649,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4019.244,48.521,192.992,3902.358,244.706,47.602,96.164,1,0,0,0,8192,0,0,47.939772,47.577,87.563,1.474063,730,64,64,0.176746,0.004,0.692,0.343503,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,1,0,0,0,0,1,1,13,1,0,8960,730,627,11878400,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,771,2,-,-,0,0,0,195.069,244.706,245.398,0,1116,0,-,-,0,0,272.7058689,401.756808
192.170.227.197,39194,3965,0,3964,3,202651623,3960,202651623,0,0,0,1,1,128.55.205.21,50408,10185,0,10185,10181,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4019.27,48.494,192.747,3902.267,244.521,47.566,96.128,1,0,0,0,8192,0,0,47.89585,47.562,86.635,1.447135,723,64,64,0.126497,0.004,0.483,0.237684,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11829248,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,776,2,-,-,0,0,0,195.046,244.521,245.004,0,1116,0,-,-,0,0,275.6269868,403.3600589
192.170.227.197,39190,3992,0,3991,3,201865140,3987,201918828,6,53688,0,1,1,128.55.205.21,50408,8942,0,8942,8938,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4019.4,48.55,192.477,3903.998,244.575,47.624,96.119,1,0,0,0,8192,0,0,47.847102,47.569,48.306,0.11996,638,64,64,0.125997,0.008,0.478,0.234669,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2987229,1,263,0,0,0,0,6,0,0,0,0,1,1,13,1,654,8960,730,627,11919360,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,728,2,-,-,0,0,0,195.095,244.575,245.053,0,1116,0,-,-,0,0,494.7176748,401.8884968
192.170.227.197,39188,3999,0,3998,3,204748911,3994,204748911,0,0,0,1,1,128.55.205.21,50408,10907,0,10907,10903,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4019.873,48.163,192.436,3902.59,242.285,47.743,95.812,1,0,0,0,8192,0,0,47.924658,47.621,87.387,1.427429,769,64,64,0.100747,0.007,0.37,0.17953,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11182080,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,782,2,-,-,0,0,0,193.569,242.285,242.655,0,1116,0,-,-,0,0,273.2551066,407.4733923
192.170.227.197,53338,9063,0,9062,3,226508273,9058,226508274,1,1,0,1,1,128.55.205.18,50421,9152,0,9152,9148,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,7531.859,48.311,108.861,7364.995,160.191,47.713,95.951,1,0,0,0,8192,0,0,47.849902,47.611,87.597,1.734211,2069,64,64,0.177496,0.006,0.679,0.334354,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,53688,17,29696,26880,0,2192260,38,263,0,0,0,0,1,0,0,0,0,1,1,13,1,0,8960,730,627,4513792,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,21,2,-,-,0,0,0,110.813,160.191,160.87,0,1116,0,-,-,0,0,200.2132493,240.5868448
192.170.227.197,53336,9002,0,9001,3,181154421,8997,181172317,2,17896,0,1,1,128.55.205.18,50421,8955,0,8955,8951,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,7532.178,47.906,108.053,7416.452,158.022,47.547,95.591,1,0,0,0,8192,0,0,47.743952,47.518,87.601,1.533128,2648,64,64,0.088248,0.012,0.305,0.144565,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,35792,38,29696,26880,0,2541232,38,263,0,0,0,0,2,0,0,0,0,1,1,13,1,190,8960,730,627,7790592,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,21,2,-,-,0,0,0,109.174,158.022,158.327,0,1116,0,-,-,0,0,232.0733325,192.4248917
192.170.227.197,53340,8925,0,8924,3,178286810,8920,178331550,5,44740,0,1,1,128.55.205.18,50421,8728,0,8728,8724,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,7531.912,47.874,108.466,7383.385,160.136,47.599,95.551,1,0,0,0,8192,0,0,47.735728,47.566,87.189,0.758436,2754,64,64,0.185495,0.005,0.703,0.345081,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,35792,38,29696,26880,0,2469648,38,263,0,0,0,0,5,0,0,0,0,1,1,13,1,186,8960,730,627,7544832,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,110.783,160.136,160.839,0,1116,0,-,-,0,0,226.6017961,189.4143745
192.170.227.197,53342,9041,0,9040,3,225197469,9036,225197469,0,0,0,1,1,128.55.205.18,50421,9815,0,9815,9811,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,7531.949,48.253,108.176,7368.58,160.121,47.654,95.963,1,0,0,0,8192,0,0,47.772625,47.564,87.212,0.828295,2320,64,64,0.178996,0.004,0.699,0.346671,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,53688,17,29696,26880,0,2192260,38,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4546560,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,24,2,-,-,0,0,0,110.758,160.121,160.82,0,1116,0,-,-,0,0,201.0970967,239.1917088
192.170.227.197,59618,4013,0,4012,3,207108357,4008,207111029,2,2672,0,1,1,128.55.205.29,50406,9972,0,9972,9968,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4064.163,48.357,98.302,3937.473,149.345,47.594,95.924,1,0,0,0,8192,0,0,47.961537,47.567,86.909,1.53315,661,64,64,0.217495,0.004,0.851,0.422337,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,2,0,0,0,0,1,1,13,1,330,8960,730,627,11108352,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,376,2,-,-,0,0,0,100.509,149.345,150.196,0,1116,0,-,-,0,0,274.7580113,407.6825245
192.170.227.197,59614,4002,0,4001,3,207874533,3997,207877202,1,2669,0,1,1,128.55.205.29,50406,8990,0,8990,8986,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4064.241,48.41,97.938,3935.865,148.981,47.589,95.984,1,0,0,0,8192,0,0,47.98054,47.495,87.08,1.746882,586,64,64,0.083498,0.003,0.315,0.154353,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2997118,1,263,0,0,0,0,1,0,0,0,0,1,1,13,1,330,8960,730,627,11681792,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,732,2,-,-,0,0,0,100.562,148.981,149.296,0,1116,0,-,-,0,0,275.3438677,409.1828255
192.170.227.197,59616,4048,0,4047,3,186135477,4043,186260752,15,125275,0,1,1,128.55.205.29,50406,9348,0,9348,9344,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4064.208,48.381,98.161,3949.084,149.023,47.632,95.96,1,0,0,0,8192,0,0,47.944889,47.559,87.223,1.624742,610,64,64,0.158996,0.003,0.622,0.308669,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,3002764,1,263,0,1,0,0,14,0,0,0,0,1,1,13,1,637,8960,730,627,11173888,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,511,2,-,-,0,0,0,100.533,149.023,149.645,0,1116,0,-,-,0,0,275.4102932,366.6362588
192.170.227.197,59612,4096,0,4095,3,209992131,4091,209992131,0,0,0,1,1,128.55.205.29,50406,11073,0,11073,11069,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4064.686,48.047,97.96,3936.092,147.32,47.681,95.632,1,0,0,0,8192,0,0,48.086134,47.585,87.659,1.65147,787,64,64,0.129497,0.008,0.475,0.230395,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,10780672,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,797,2,-,-,0,0,0,99.021,147.32,147.795,0,1116,0,-,-,0,0,272.4072143,413.3005718
192.170.227.197,33026,9547,0,9546,3,155462643,9542,155596863,15,134220,0,1,1,128.55.205.27,50188,8384,0,8384,8380,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,9878.717,48.268,202.117,9762.548,253.15,47.622,95.867,1,0,0,0,8192,0,0,47.785854,47.547,87.404,1.498906,4128,64,64,0.109497,0.005,0.419,0.206335,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,35792,38,29696,26880,0,1896976,1,263,0,2,0,0,13,0,0,0,0,1,1,13,1,272,8960,730,627,4866048,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,204.37,253.15,253.569,0,1116,0,-,-,0,0,173.6283008,126.0057256
192.170.227.197,33024,10067,0,10066,3,217594800,10062,217594800,0,0,0,1,1,128.55.205.27,50188,11557,0,11557,11553,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,9878.824,48.301,201.991,9660.117,253.199,47.596,95.905,1,0,0,0,8192,0,0,47.726429,47.544,86.714,0.707556,3103,64,64,0.105997,0.004,0.404,0.198676,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,38,29696,26880,0,1986456,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4063232,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,204.403,253.199,253.603,0,1116,0,-,-,0,0,183.2650783,176.2110956
192.170.227.197,33020,10177,0,10176,3,219429927,10172,219429927,0,0,0,1,1,128.55.205.27,50188,11832,0,11832,11828,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,9879.171,47.957,201.727,9657.11,251.113,47.663,95.479,1,0,0,0,8192,0,0,47.733624,47.522,87.846,1.01821,3116,64,64,0.096498,0.006,0.354,0.171768,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,38,29696,26880,0,1986456,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4120576,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,21,2,-,-,0,0,0,202.854,251.113,251.467,0,1116,0,-,-,0,0,180.9034902,177.6909637
192.170.227.197,33022,10058,0,10057,3,218659604,10053,218659604,0,0,0,1,1,128.55.205.27,50188,10956,0,10956,10952,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,9879.087,48.33,201.792,9651.728,252.463,47.625,95.936,1,0,0,0,8192,0,0,47.793291,47.563,87.586,1.448453,2973,64,64,0.063248,0.006,0.231,0.11184,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,17,29696,26880,0,1986456,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4128768,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,204.431,252.463,252.694,0,1116,0,-,-,0,0,181.4405042,177.0686737
192.170.227.197,44236,3959,0,3958,3,201340818,3954,201340818,0,0,0,1,1,128.55.205.29,50981,9386,0,9386,9382,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,3954.432,48.357,140.285,3837.144,191.923,47.547,96.049,1,0,0,0,8192,0,0,47.928882,47.539,87.033,1.466731,724,64,64,0.085748,0.004,0.326,0.160176,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11427840,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,756,2,-,-,0,0,0,143.29,191.923,192.249,0,1116,0,-,-,0,0,274.3665506,407.3218465
192.170.227.197,44232,3987,0,3986,3,204748911,3982,204748911,0,0,0,1,1,128.55.205.29,50981,9976,0,9976,9972,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,3954.7,48.024,140.102,3837.955,189.885,47.682,95.706,1,0,0,0,8192,0,0,47.865397,47.623,49.178,0.151909,703,64,64,0.088748,0.005,0.323,0.156338,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11395072,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,752,2,-,-,0,0,0,141.358,189.885,190.208,0,1116,0,-,-,0,0,485.5615112,414.1885068
192.170.227.197,44234,3981,0,3980,3,204748911,3976,204748911,0,0,0,1,1,128.55.205.29,50981,8497,0,8497,8493,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,3955.146,48.383,140.038,3838.6,191.666,47.538,95.929,1,0,0,0,8192,0,0,47.852136,47.528,50.955,0.232125,708,64,64,0.061498,0.005,0.226,0.109692,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2987229,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11812864,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,748,2,-,-,0,0,0,143.324,191.666,191.892,0,1116,0,-,-,0,0,468.9987636,414.1418011
192.170.227.197,44238,3899,0,3898,3,200308334,3894,200308334,0,0,0,1,1,128.55.205.29,50981,8825,0,8825,8821,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,3955.314,48.332,140.423,3838.548,192.041,47.639,96.163,1,0,0,0,8192,0,0,47.944381,47.563,86.731,1.52528,662,64,64,0.123247,0.003,0.477,0.235839,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11608064,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,723,2,-,-,0,0,0,143.266,192.041,192.518,0,1116,0,-,-,0,0,275.3219034,405.1427199
192.170.227.197,52878,8031,0,8030,3,201865140,8026,201865140,0,0,0,1,1,128.55.205.27,50697,10464,0,10464,10460,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,6723.931,48.305,106.762,6608.234,158.118,47.703,95.841,1,0,0,0,8192,0,0,47.768696,47.536,86.432,0.914103,1816,64,64,0.101247,0.006,0.379,0.185205,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,38,29696,26880,0,2129624,38,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4349952,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,23,2,-,-,0,0,0,109.244,158.118,158.497,0,1116,0,-,-,0,0,197.1144021,240.1751475
192.170.227.197,52880,7958,0,7957,3,200796186,7953,200796186,0,0,0,1,1,128.55.205.27,50697,9680,0,9680,9676,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,6723.898,48.279,107.008,6603.226,158.067,47.677,95.877,1,0,0,0,8192,0,0,47.807355,47.598,87.409,0.945474,1777,64,64,0.108997,0.006,0.406,0.198047,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,17,29696,26880,0,2120676,38,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4349952,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,24,2,-,-,0,0,0,109.218,158.067,158.473,0,1116,0,-,-,0,0,194.0922331,238.9044997
192.170.227.197,52882,8085,0,8084,3,204224589,8080,204224589,0,0,0,1,1,128.55.205.27,50697,10166,0,10166,10162,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,6723.942,48.254,106.608,6608.098,157.271,47.563,95.771,1,0,0,0,8192,0,0,47.764081,47.517,86.854,1.249483,1966,64,64,0.062998,0.008,0.226,0.108671,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,38,29696,26880,0,2138572,38,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,4407296,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,21,2,-,-,0,0,0,109.194,157.271,157.497,0,1116,0,-,-,0,0,196.9808644,242.9819758
192.170.227.197,52876,8082,0,8081,3,204224588,8077,204224589,1,1,0,1,1,128.55.205.27,50697,10244,0,10244,10240,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,6724.314,47.97,106.568,6607.606,155.89,47.62,95.56,1,0,0,0,8192,0,0,47.759514,47.559,86.63,0.89618,1905,64,64,0.097498,0.004,0.355,0.171811,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,44740,38,29696,26880,0,2138572,38,263,0,0,0,0,1,0,0,0,0,1,1,13,1,0,8960,730,627,4407296,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,20,2,-,-,0,0,0,107.678,155.89,156.245,0,1116,0,-,-,0,0,197.4901997,242.9685336
192.170.227.197,59388,3879,0,3878,3,201078657,3874,201078657,0,0,0,1,1,128.55.205.19,50852,11423,0,11423,11419,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4539.37,48.459,606.31,4423.905,658.468,47.742,96.514,1,0,0,0,8192,0,0,48.637428,47.682,87.854,2.22545,723,64,64,0.180745,0.005,0.698,0.344866,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11911168,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,719,2,-,-,0,0,0,608.798,658.468,659.166,0,1116,0,-,-,0,0,271.8025816,354.3727997
192.170.227.197,59384,3987,0,3986,3,205535394,3982,205535394,0,0,0,1,1,128.55.205.19,50852,11566,0,11566,11562,1357,2,1357,0,0,0,1,1,1.51985E+12,1.51985E+12,4539.434,48.512,605.803,4423.956,658.473,47.659,96.408,1,0,0,0,8192,0,0,48.509038,47.627,87.565,1.655532,721,64,64,0.162996,0.006,0.628,0.310004,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2984868,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11173888,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,752,2,-,-,0,0,0,608.833,658.473,659.101,0,1116,0,-,-,0,0,272.6996403,362.2220638
