Days,aofa_lon_In_speed,aofa_lon_out_speed,cern_wash_in_speed,cern_wash_out_speed,lond_newy_in_speed,lond_newy_out_speed,amst_bost_in_speed,amst_bost_out_speed
03/11/2018 18:00,253.5605517,344.5056002,1794.764684,575.8976404,166.716807,242.8118742,237.8386269,1030.413295
03/11/2018 19:00,251.9815846,375.7849196,1721.589819,585.3630575,200.1150631,259.123567,231.5460826,1173.820806
03/11/2018 20:00,225.2382012,409.3586179,1694.201997,556.5608191,164.3145329,250.1986013,236.1190777,1358.606969
03/11/2018 21:00,184.987421,340.7699133,1158.40789,865.6856195,146.0331658,259.1652103,371.7609212,1459.373564
03/11/2018 22:00,205.1616402,270.4857707,845.4488476,741.2907145,136.0754088,289.2113061,242.42011,1389.756004
03/11/2018 23:00,233.0900946,221.1899132,694.0270694,819.712903,129.051559,284.00605,173.9794159,1221.399564
04/11/2018 00:00,298.5591754,208.0783039,681.4318571,417.4072968,137.8162066,232.6763632,224.9620162,709.7011712
04/11/2018 01:00,201.2178493,231.3352609,561.6319325,793.6052683,130.1051002,249.6924633,178.5191928,1112.561556
04/11/2018 02:00,215.552409,214.02323,635.5932563,698.4562774,121.7936961,250.0576495,127.9343991,906.6857654
04/11/2018 03:00,200.8595378,246.7311568,523.2386155,922.4459338,107.9233835,288.8710799,199.4503652,1027.128389
04/11/2018 04:00,191.9251214,246.0498782,452.2856198,680.5593177,76.94520636,221.6003767,249.8588135,852.7782659
04/11/2018 05:00,244.7073763,227.3158736,737.9716832,821.5595789,77.24235768,257.6015738,197.4172603,869.4741898
04/11/2018 06:00,292.2009054,261.0226508,866.047052,787.3116318,65.20179015,253.8277071,372.866309,1105.872132
04/11/2018 07:00,203.8497708,265.8434487,1030.641972,697.9691404,151.4653762,239.6771399,393.8471119,928.7311852
04/11/2018 08:00,164.781712,204.0084293,900.6639096,571.0211187,126.0822544,206.0578858,185.534266,954.126815
04/11/2018 09:00,162.2048221,232.5903415,845.6435704,760.1869316,134.3112697,202.7779926,172.8705474,965.4808832
04/11/2018 10:00,214.1395449,233.6498703,1130.652676,714.5090618,137.696352,210.398387,198.2839592,968.0361853
04/11/2018 11:00,204.9573533,275.7040607,1376.187009,744.7082219,129.2766162,234.1324703,168.7364786,856.6016734
04/11/2018 12:00,265.2873807,250.3858046,1214.414,749.6064084,89.77794097,284.8492847,149.5347666,990.396074
04/11/2018 13:00,291.924868,284.2992048,1522.742661,705.4359788,101.0588385,265.3482019,176.4611983,1049.810073
04/11/2018 14:00,283.2935138,299.1832152,1521.780534,669.300346,78.75201436,236.9702297,358.8906887,906.3710515
04/11/2018 15:00,233.9392156,317.0259556,1504.185126,479.6046385,75.76594278,207.6881702,325.080747,831.2500545
04/11/2018 16:00,209.3021446,306.7572784,1438.105314,1090.458022,116.3674313,263.7407369,241.2235549,987.6705438
04/11/2018 17:00,217.2815515,347.3904099,1446.81999,954.5973193,199.9101052,261.9335504,181.3701248,920.3593087
04/11/2018 18:00,144.2312543,278.2121042,1499.508423,815.0528402,128.0622102,223.0859548,64.58590685,875.5930585
04/11/2018 19:00,295.4889337,263.6644759,1381.329742,899.9758831,157.9473978,292.2678923,29.73768261,839.0966276
04/11/2018 20:00,255.9928329,344.3088199,1068.142677,1084.094388,103.100622,281.3223134,391.7210539,846.0704742
04/11/2018 21:00,210.0406418,335.6991065,1154.983333,837.5537403,90.32827682,240.7036764,471.4137477,676.1978285
04/11/2018 22:00,222.3569741,338.233367,1713.595658,892.1869279,75.78442117,240.8714251,626.1806217,797.3374099
04/11/2018 23:00,219.4049925,263.2851265,1522.05919,925.7112637,76.14610321,273.6822627,467.0837133,904.6070972
05/11/2018 00:00,223.299203,277.2266821,1172.475943,927.1722102,77.43030869,280.316788,484.934818,694.3412601
05/11/2018 01:00,230.9288121,301.6939093,1161.14269,1123.018155,106.8986441,261.9455856,519.7958053,626.5287098
05/11/2018 02:00,277.7731483,310.6172224,1327.19669,1475.421855,69.30244504,283.5934386,636.7200476,830.4905592
05/11/2018 03:00,269.3829973,286.2455366,1786.379297,1038.20361,111.4060022,299.5833518,464.1707993,972.2400374
05/11/2018 04:00,259.5223812,448.615868,1840.084566,965.1901209,141.1417304,247.0222094,564.8879728,832.3093303
05/11/2018 05:00,262.3749089,446.6629977,1932.393015,568.530391,126.9890683,259.4501631,646.8688998,842.7731774
05/11/2018 06:00,325.350533,405.37095,1962.377423,1052.104121,154.3484738,248.9869006,574.5292827,852.5750185
05/11/2018 07:00,242.2738528,354.1008954,1410.515709,988.1710565,126.404177,220.6482665,609.3915795,817.6950123
05/11/2018 08:00,265.8824919,387.7733222,1116.410579,781.7494842,133.4962844,210.0763714,690.3838866,879.5175133
05/11/2018 09:00,295.818141,339.4709051,1118.976046,948.9065801,126.1434465,208.2828462,710.5681404,730.6067623
05/11/2018 10:00,325.1333529,318.1130315,1626.07207,878.8243487,118.2316424,278.2721887,412.4351967,1214.987832
05/11/2018 11:00,296.9903055,306.0338665,1752.839165,732.3371167,127.8723873,224.3493972,346.533054,735.1015692
05/11/2018 12:00,286.3105014,323.800389,1747.908548,704.1672445,114.2288008,211.0404459,359.3755114,831.0820082
05/11/2018 13:00,280.0540863,440.7762481,1860.449894,780.5557496,163.9795428,245.9066527,269.9299071,914.4764667
05/11/2018 14:00,291.9945541,327.9626674,1629.411785,834.0043046,129.2794836,178.5350928,192.68972,509.2337113
05/11/2018 15:00,321.6959296,386.7726104,1552.34096,470.8855782,173.2000393,264.1999652,283.3631183,680.3377064
05/11/2018 16:00,320.0473069,397.3295541,1662.183511,536.8767129,120.7298403,299.6128234,208.1161982,547.0733679
05/11/2018 17:00,332.1297409,440.3916275,1777.8692,1099.055336,157.8850224,273.5518813,183.8710653,878.1595446
05/11/2018 18:00,279.8137968,374.0881583,1343.442794,1064.183382,145.8970533,262.2330174,264.6863472,1055.717274
05/11/2018 19:00,326.847824,370.6400752,1125.277261,965.8824624,105.3516643,366.735643,248.7172564,1258.308135
05/11/2018 20:00,259.0740819,399.0580154,1149.167105,938.8649077,99.67196965,365.5426163,334.3489292,1702.765195
05/11/2018 21:00,262.5894009,569.5757,1971.423682,572.7037703,118.038035,299.8714342,870.5773907,1128.265124
05/11/2018 22:00,299.1799983,445.0185393,1816.09662,590.633421,121.3444812,278.5321827,410.6567603,1093.511786
05/11/2018 23:00,272.4920463,436.7980111,1728.764186,672.232347,115.1189766,329.0254926,337.7774235,1545.402146
06/11/2018 00:00,184.2163945,493.511966,1466.795462,686.1746149,149.6368097,265.2087453,338.356612,1446.84646
06/11/2018 01:00,224.5758716,471.6322486,1566.692597,513.5756045,143.7988618,259.4796462,262.6028378,1426.013909
06/11/2018 02:00,227.8405935,325.4535277,1361.73975,396.9789683,139.2125155,260.8941324,231.1480623,1245.235045
06/11/2018 03:00,182.7425154,319.1237352,1335.886302,443.9003492,108.1159678,299.7944608,162.1401986,1484.173391
06/11/2018 04:00,199.8522916,307.3173391,1658.172167,313.0052437,165.442541,301.8193869,156.3413494,1688.578892
06/11/2018 05:00,226.1905032,328.6277029,1214.434456,532.8879692,155.5672135,243.6900972,128.4099473,970.9691678
06/11/2018 06:00,167.3925726,323.0930307,1325.447692,441.4203957,135.7763598,202.430546,179.9108525,750.88562
06/11/2018 07:00,245.689671,304.7502971,644.2235569,297.7899549,204.7434345,218.9524393,314.6121208,855.8603373
06/11/2018 08:00,340.3692016,325.6099605,929.1004324,473.1039066,133.3587349,135.464742,83.11962896,1011.268831
06/11/2018 09:00,295.3600873,316.7703171,917.5110859,447.6071095,135.872354,137.7734897,96.01224752,774.7670175
06/11/2018 10:00,286.7411209,413.3852566,1176.922587,368.9197585,120.7896294,155.4206399,176.8886289,787.1250945
06/11/2018 11:00,302.3236411,465.3608309,1514.40585,517.884119,129.8697365,182.3236589,207.0278144,1045.951347
06/11/2018 12:00,283.4279651,453.5583252,1462.383914,568.9316451,146.6178612,204.0213368,267.0294448,846.9428247
06/11/2018 13:00,323.0083141,466.8566468,2273.965016,746.8193858,137.2318794,198.0323161,291.4293293,728.4554667
06/11/2018 14:00,330.2436641,420.4423282,2073.589014,557.7337402,158.9210247,173.7417869,213.4284838,520.2022257
06/11/2018 15:00,391.1033483,536.1637745,1492.27079,436.7515223,150.3240715,156.7262981,201.3465715,627.224569
06/11/2018 16:00,456.2754634,486.4121576,1145.864192,603.9922479,179.411898,209.9199057,177.3885907,666.6913611
06/11/2018 17:00,459.6601428,396.7694644,1602.672039,789.4345361,165.1813916,197.4886619,214.1413722,726.514338
06/11/2018 18:00,383.7000673,384.1684016,1602.151729,1031.237273,152.0418087,183.2518574,159.5983249,550.4030076
06/11/2018 19:00,380.874486,390.2752122,1285.862607,1014.656491,153.0516803,174.9434945,237.2466777,566.7406765
06/11/2018 20:00,344.9640577,370.6950544,1259.417019,862.3664861,158.9199779,171.2157458,235.7385395,550.2261656
06/11/2018 21:00,390.2644817,369.8915882,1158.008603,640.5853482,169.2672223,169.4908678,167.4321028,292.1855267
06/11/2018 22:00,348.9362302,369.5132716,999.6551939,814.700941,195.8778672,163.7789064,198.0508227,295.7674523
06/11/2018 23:00,294.3598607,292.4434784,926.265693,723.4397795,217.7987163,174.3735905,179.0992727,408.2360364
07/11/2018 00:00,375.9700894,273.2636485,943.1615987,530.5986413,157.9079,166.0714356,205.6503309,828.9156946
07/11/2018 01:00,323.5297411,315.5451422,1067.238521,672.3143606,118.2105246,163.9301163,287.8459142,459.2311623
07/11/2018 02:00,271.5999225,336.7974736,930.5942244,546.9681487,123.4384741,149.6865666,300.0613636,591.852525
07/11/2018 03:00,284.9093371,322.7110136,975.8532812,456.0547876,120.0978163,126.5474558,404.5178221,810.6950139
07/11/2018 04:00,253.4979032,306.2441813,1108.177253,680.7114039,128.0988456,123.92486,392.4699631,609.0952132
07/11/2018 05:00,261.1813135,274.5085882,1009.254838,543.8469097,132.6468076,124.2502503,449.8303136,628.9030902
07/11/2018 06:00,287.9180854,293.2742488,1000.331646,820.6095607,141.6768332,136.7333589,404.353377,655.6380853
07/11/2018 07:00,316.6128048,331.4981253,888.6662676,668.1017433,147.9130597,141.38231,357.8851136,444.3766626
07/11/2018 08:00,317.0243277,314.164555,804.8173847,573.965059,147.5620924,127.4920701,343.8572785,667.5387974
07/11/2018 09:00,260.3596163,262.6327975,930.4029493,525.7059731,157.5996742,98.78988555,310.5530042,490.2112732
07/11/2018 10:00,224.1782988,282.4328135,1741.155063,747.1938673,158.7408828,105.2395797,360.7633316,501.8980264
07/11/2018 11:00,267.7237933,335.473093,1863.467862,637.9375639,170.8225027,120.2540583,418.6249199,527.948791
07/11/2018 12:00,299.7651622,314.9610089,1995.306359,690.1890793,158.1275562,137.0068382,492.5360788,636.8496736
07/11/2018 13:00,329.7371888,349.6883056,1966.119003,643.7708166,153.350081,129.5123205,538.570743,776.7976282
07/11/2018 14:00,361.0569927,460.9700478,1878.084142,1051.832417,223.6935004,133.2326538,669.6814935,711.9532006
07/11/2018 15:00,346.3664244,481.7325717,2710.234174,773.825027,268.0687654,146.9519245,988.6783673,402.5203178
07/11/2018 16:00,365.3383697,577.890196,1831.640074,719.042175,270.3998,135.4855997,1061.546688,612.3269671
07/11/2018 17:00,316.3030792,488.4776236,1700.895677,924.2023755,236.198415,164.813402,1019.807823,535.9507521
07/11/2018 18:00,302.5280946,456.7858024,1323.71627,1079.695166,236.1713982,166.5635108,1312.989156,888.1967896
07/11/2018 19:00,326.593252,518.6752975,1446.145702,793.0076893,208.0606473,186.1645801,956.862468,593.8993066
07/11/2018 20:00,350.2677513,510.1558011,1280.474112,1060.11702,173.0172828,221.7991063,670.1261935,763.7860462
07/11/2018 21:00,369.9824545,415.1798868,2098.822335,1279.007366,178.6891947,261.0881102,721.8779592,960.3218918
07/11/2018 22:00,292.6377977,424.8946528,2179.673919,1224.294595,174.7616187,290.9809779,852.3071769,960.908807
07/11/2018 23:00,308.6160498,446.6110445,2003.519403,1173.216694,165.416982,230.0413262,634.6037096,266.5306648
08/11/2018 00:00,289.9076562,460.9048695,1838.550364,1306.678666,192.9413689,245.4944511,651.8045053,192.3514242
08/11/2018 01:00,303.4876841,444.8248764,1828.032663,1213.522823,164.4878821,319.5117353,883.4135403,197.6655384
08/11/2018 02:00,243.5969649,452.4106436,1803.492354,1446.718613,184.841212,244.2632866,832.2691603,320.0908111
08/11/2018 03:00,260.4350827,486.0306999,1967.989551,1289.191911,160.3109709,268.925056,938.9393593,550.5802582
08/11/2018 04:00,288.9330407,481.7424317,1900.494691,1225.867733,155.3984151,318.4346961,907.8749496,706.6836055
08/11/2018 05:00,287.5965584,639.1082046,1811.581107,1171.060894,150.1024244,298.0914563,1238.562096,698.7808144
08/11/2018 06:00,211.5153239,519.714101,1689.020401,1582.785251,141.355762,236.928702,914.588527,644.7233611
08/11/2018 07:00,206.0518463,563.6779668,1707.819481,1216.142919,176.1836809,251.4125838,791.9643583,510.1433631
08/11/2018 08:00,169.8473235,392.1066493,1476.256185,832.6766633,146.6156192,226.3907226,601.8547621,395.5576388
08/11/2018 09:00,231.3886452,487.675197,1941.999656,828.8655766,215.0913376,164.8778882,616.4556856,442.4330482
08/11/2018 10:00,235.2064995,456.3480786,2212.659854,726.0077015,299.7214618,197.2659939,532.8305107,914.5944347
08/11/2018 11:00,264.4602614,483.350488,2105.270302,855.6423099,266.7138586,184.3838757,666.6141564,601.8213422
08/11/2018 12:00,296.4491741,499.2605554,2108.074177,782.6128323,201.3784614,125.9219732,749.0355703,1482.285346
08/11/2018 13:00,275.5312258,451.4646137,1841.622367,760.0404069,213.980246,137.6906363,798.2057073,1091.082638
08/11/2018 14:00,238.8692627,398.7999585,1491.272703,753.4944983,234.8242077,136.3044711,358.6713004,901.1324437
08/11/2018 15:00,249.5459189,414.788607,1549.73399,787.8464479,230.8859702,150.4258619,365.0975415,1158.252577
08/11/2018 16:00,265.305231,448.2999293,1593.46394,813.8520652,267.471822,195.4533933,386.3641548,775.0425348
08/11/2018 17:00,335.8446157,524.0467964,1565.881589,732.7988275,239.517303,181.8611431,371.5930738,666.1627179
08/11/2018 18:00,361.4658837,433.3717081,1712.64232,816.9887412,228.2982367,165.0034968,343.6478061,849.8072559
08/11/2018 19:00,296.6212416,420.0267989,1884.928669,654.6358466,274.5420674,183.1889932,425.2191494,510.2481535
08/11/2018 20:00,236.4345962,419.3461208,1837.330185,979.7060033,242.452339,179.4899459,452.5865733,512.0431271
08/11/2018 21:00,322.229675,440.0810983,1771.368628,1282.543558,188.7535544,179.4007116,545.3317992,970.6941423
08/11/2018 22:00,357.2807719,468.5466683,2217.087632,1858.110395,247.0597168,188.4629595,439.2682101,962.0894987
08/11/2018 23:00,419.8883258,530.7687105,161.5447659,79.15542734,319.3118187,233.959104,707.3301699,751.7950965
09/11/2018 00:00,389.6442453,617.3434352,295.4182405,211.1798895,321.9178134,234.9977479,1450.633727,975.1949636
09/11/2018 01:00,309.8073203,540.3768974,1668.489642,1010.089264,250.6833192,170.3916814,1446.88056,892.320124
09/11/2018 02:00,291.3710651,574.2312554,2046.355149,882.2344483,181.9127239,146.4542636,1641.105564,302.8650015
09/11/2018 03:00,316.7190402,526.363273,1789.707897,947.5764931,228.9109939,138.2300752,1233.651954,898.2310196
09/11/2018 04:00,340.9911852,417.7866002,1647.609315,960.965982,205.1297222,138.8658456,618.3009363,630.9724282
09/11/2018 05:00,308.0515289,518.1185323,1422.01919,842.627526,222.7567074,130.9787924,720.0629069,669.6046222
09/11/2018 06:00,416.8008073,490.1865042,1532.907115,758.4725165,247.1681182,192.1603491,439.9498593,1109.845861
09/11/2018 07:00,362.8501134,476.4842452,1376.608456,850.5959616,217.9525829,211.1398429,456.2088054,838.0079578
09/11/2018 08:00,362.66751,491.1302124,1703.745424,926.2546311,177.6066328,211.4727882,399.0334222,581.5925557
09/11/2018 09:00,329.4858292,465.1419526,1818.614834,884.0714488,217.2649525,189.4959527,435.0495923,370.0617286
09/11/2018 10:00,262.3256784,475.3435742,1781.25698,928.7919056,199.0414802,149.2283205,365.4947389,354.5291321
09/11/2018 11:00,312.4805197,443.5097283,1692.971943,810.1121208,220.9500993,172.4540085,414.588031,971.502684
09/11/2018 12:00,295.6028831,524.2329236,1156.84828,752.60117,226.585066,178.6818743,497.5569234,1047.896001
09/11/2018 13:00,300.3375289,451.5311671,1052.298439,935.9096348,231.4071298,160.2256848,409.7838518,987.2566881
09/11/2018 14:00,298.7775519,386.1050062,1160.517941,813.1880806,256.5820393,179.2497912,356.520646,886.5887002
09/11/2018 15:00,378.6704758,404.2464532,1371.276231,1344.376877,244.9311071,184.6993382,394.0228803,1239.898767
09/11/2018 16:00,394.8685352,417.208777,1220.205382,763.2032686,204.3367897,155.5696116,313.0731479,985.1933849
09/11/2018 17:00,427.7157735,460.8588428,1005.162139,1084.981992,201.9520897,134.2949016,465.4704005,1532.201668
09/11/2018 18:00,432.3803894,487.3184046,866.6418333,1001.146175,180.1146632,137.4489214,555.1409353,1626.154376
09/11/2018 19:00,458.7368621,469.9635566,905.2023617,1299.257695,185.545855,198.4357239,665.9391923,1156.959698
09/11/2018 20:00,448.2605758,516.7819619,906.1326094,1177.867391,234.5010311,182.3551302,703.5603726,1275.215685
09/11/2018 21:00,464.1589677,473.9320588,957.1037417,1192.713347,230.9406228,210.0272868,384.6060929,1128.546761
09/11/2018 22:00,529.4962767,527.5715609,1332.577837,1192.326171,240.0977616,218.7228109,620.6258815,762.0492575
09/11/2018 23:00,531.3647172,541.7701812,1087.411069,1200.795081,275.62082,224.2666847,692.2386165,1214.704338
10/11/2018 00:00,558.9864538,530.5368192,1098.51149,1182.805826,281.1326397,205.9569797,505.8774488,1106.122506
10/11/2018 01:00,527.440428,482.3358471,1384.794582,1621.589507,270.2224695,191.1185349,347.4031857,1214.711045
10/11/2018 02:00,520.7958614,382.8115788,1692.191161,1929.882812,266.6517278,238.5957697,426.2136086,1431.087429
10/11/2018 03:00,509.2634142,424.6806212,1147.303947,1322.611879,276.5837712,197.0108788,795.1074389,1065.780742
10/11/2018 04:00,430.6460825,476.9690485,1570.148438,1442.597301,260.5662844,225.0630291,920.1545278,863.5236258
10/11/2018 05:00,370.6290547,391.1856627,1496.882657,1453.507796,210.8042077,226.8488074,809.8131487,609.1317036
10/11/2018 06:00,407.3361163,432.434724,1219.120649,1597.366483,174.6373982,237.8700532,413.756634,939.1272129
10/11/2018 07:00,459.7243876,490.8843961,1185.977263,2380.627068,172.5913232,217.7939443,313.9006186,1386.701539
10/11/2018 08:00,432.1938303,583.3972829,1220.517476,1989.877485,247.2345866,275.6785594,300.5598277,1135.922871
10/11/2018 09:00,350.2811152,524.1383484,1313.334233,1957.92202,207.5864147,301.8892633,338.9963245,771.6702759
10/11/2018 10:00,353.6128231,639.9027621,1185.266629,1921.558884,203.0879755,238.2434134,425.305565,1057.476179
10/11/2018 11:00,363.8033826,445.8502884,1141.105276,1419.854719,191.4507811,261.5237285,617.9564613,826.0734778
10/11/2018 12:00,369.6134577,392.2151009,1236.585271,1653.03824,157.7532464,289.5475911,562.6573978,643.10111
10/11/2018 13:00,358.9650652,456.1442388,1255.248811,1660.592913,159.9774687,303.4457033,611.3986844,616.1890665
10/11/2018 14:00,407.8665423,463.7002952,1117.646077,1404.202586,147.6132324,331.3700331,568.4728984,312.89986
10/11/2018 15:00,402.5317101,448.8024733,1461.727009,1710.365219,147.097089,324.6158712,735.9235591,715.8001968
10/11/2018 16:00,381.3314635,502.355735,1803.424779,1800.792307,171.2441416,315.7479686,821.4408407,506.4912277
10/11/2018 17:00,430.1366122,418.1157754,1678.779613,1766.53513,168.8070112,247.4067769,476.5269807,835.2091394
10/11/2018 18:00,464.7957411,454.1277568,1665.132693,1675.431476,162.5699595,262.8835132,490.1782615,1291.660871
10/11/2018 19:00,407.1405884,471.1527091,1195.867569,1731.697582,170.6810844,263.3583946,491.5750265,987.7023464
10/11/2018 20:00,478.2299375,420.2591282,1354.866033,1704.786715,177.4471785,260.2785273,408.4762105,1249.037143
10/11/2018 21:00,472.6731816,414.8371074,1489.603633,1836.913867,150.7772783,257.9174033,515.5703814,977.4243249
10/11/2018 22:00,406.5738461,350.404896,1548.83403,1647.840129,120.963921,240.3898669,677.344793,1220.20564
10/11/2018 23:00,454.2953104,405.6751544,1157.118737,1535.21552,120.215914,224.929571,783.3086095,1148.874621
11/11/2018 00:00,439.1008555,424.312114,849.381835,1765.775877,124.1551784,224.0378968,718.7048792,492.4563003
11/11/2018 01:00,393.209391,372.3682121,1173.844241,2028.81198,128.7389898,195.9152628,674.9919628,365.1412803
11/11/2018 02:00,352.0614879,417.4846879,1394.537973,2122.330116,134.6058002,176.4378152,877.0119254,361.0587122
11/11/2018 03:00,447.5950878,394.1525848,1974.80226,1723.273677,119.308528,181.0151374,896.233403,592.2861648
11/11/2018 04:00,339.761745,358.9527239,1710.764851,1991.653398,121.0095866,185.4848978,588.9685864,587.6663661
11/11/2018 05:00,417.2887228,348.0718478,1510.856689,1983.777039,104.7040651,222.931069,635.7057852,604.5357304
11/11/2018 06:00,388.239455,330.8858256,1506.343409,2117.529766,124.7003741,197.0043246,594.3878204,763.7767001
11/11/2018 07:00,423.6823249,350.856532,1692.912613,2006.504734,118.8120369,174.4922218,543.5807981,1005.446827
11/11/2018 08:00,460.126733,338.6158238,1307.443791,2165.467571,85.27088892,182.713264,548.8654035,1538.770603
11/11/2018 09:00,435.5419784,327.4376743,1358.743378,1992.381959,97.80903439,176.1082058,646.0112521,1280.9368
11/11/2018 10:00,391.9024612,337.456377,1211.646623,1931.071979,86.75991054,171.240846,649.058289,818.7983365
11/11/2018 11:00,354.2724057,418.9353155,2263.845387,1503.219138,96.67300443,143.6106487,697.6233416,602.840233
11/11/2018 12:00,403.137164,455.1750114,1688.393133,1823.195855,109.1918096,201.8084361,655.7048513,575.9852298
11/11/2018 13:00,372.8422691,362.0060366,1803.591052,1706.813486,98.60417524,254.2837982,629.0575122,1037.890469
11/11/2018 14:00,398.0028685,333.7496256,2181.599455,1781.609193,106.3006392,231.1825741,414.9738025,1352.112737
11/11/2018 15:00,387.0330304,391.4683632,1017.26688,1919.102277,107.7205645,265.6079231,388.7868444,612.3778242
11/11/2018 16:00,379.3230113,410.6340496,1172.100979,1905.081231,129.03465,238.8796697,403.2337346,476.8763637
11/11/2018 17:00,359.3067556,306.1973316,2069.344995,1558.549567,78.60617573,226.0867058,375.0185784,394.7926057
11/11/2018 18:00,308.5887292,267.4713605,1917.556482,1630.922955,123.7973046,187.3858029,492.8582256,296.6417874
11/11/2018 19:00,295.955923,279.6142066,1394.240008,1617.35646,142.7189736,204.0523983,426.240545,456.5715645
11/11/2018 20:00,323.1537327,348.6984601,1404.752713,1764.555824,148.346257,186.2543336,451.4249872,615.2138441
11/11/2018 21:00,459.9938528,327.595583,898.2384864,1980.672918,168.2030116,198.8451433,472.2202011,850.1138439
11/11/2018 22:00,356.3263267,336.6211963,1150.701039,1675.817238,168.7734471,193.3489223,653.9812105,876.8743733
11/11/2018 23:00,389.4887638,353.4609034,1442.152325,1513.316673,177.3385859,193.9957093,730.985483,1000.123475
12/11/2018 00:00,380.9562393,323.5552735,847.4303647,1364.038893,162.4045741,200.1008528,707.2095436,626.5941573
12/11/2018 01:00,494.9075829,296.2215936,1640.007678,1511.341754,133.0469605,201.4895892,521.220327,1090.954018
12/11/2018 02:00,457.0239468,264.6982042,719.6816758,1412.697067,120.3274273,191.2049971,420.0296023,996.2925367
12/11/2018 03:00,375.6214108,227.5994013,2364.562143,1227.689936,127.3564813,213.5616059,449.3007368,540.4017118
12/11/2018 04:00,338.0458152,264.7354786,783.6495766,1199.612149,158.9449507,213.4454944,507.2382644,155.0836368
12/11/2018 05:00,355.8778798,239.6977989,645.8060433,1091.743362,114.9138754,223.3027323,493.0069381,860.9571837
12/11/2018 06:00,422.409368,315.0515813,1762.456324,1216.195828,137.9881657,219.2162994,733.0187902,1716.791053
12/11/2018 07:00,431.6524875,337.3003285,1429.233594,1651.858925,155.1739423,241.4845221,828.9671849,1726.762305
12/11/2018 08:00,378.4058453,345.3634868,1007.806626,1652.017001,126.4933753,195.6402003,1206.654394,1508.244239
12/11/2018 09:00,307.3760533,353.2205155,1717.66872,1375.655585,133.1588597,195.9413852,890.4781361,1108.698089
12/11/2018 10:00,344.7097104,281.1271011,2692.512708,1249.558632,137.225671,190.1932074,637.6898865,1152.167726
12/11/2018 11:00,342.5498042,260.8585457,2823.021042,1066.384708,142.0962024,200.2205778,313.4002476,1230.436983
12/11/2018 12:00,378.9515686,250.672762,1610.647261,1285.149434,155.7556459,151.6923862,323.0156134,1455.573884
12/11/2018 13:00,383.5737783,248.1908975,2400.740927,1114.392288,143.9067018,152.3330558,365.1260705,1149.181699
12/11/2018 14:00,362.0634899,263.484149,1330.8091,1178.618604,152.7876517,142.3782823,240.1781955,816.3360827
12/11/2018 15:00,377.1067579,263.3208264,815.6981599,696.2469906,156.3049623,138.8833303,258.3274884,869.4487936
12/11/2018 16:00,401.9023036,227.7799481,933.2757477,895.4161793,128.8323098,137.655906,238.1782231,1017.506291
12/11/2018 17:00,474.660847,289.8307036,1049.087677,936.8752806,133.2180779,144.6726021,263.2219931,966.7489614
12/11/2018 18:00,518.9074156,321.2021166,729.2333005,1161.53669,158.4496923,125.1681382,478.6928514,1221.141063
12/11/2018 19:00,469.6970752,366.9187038,769.5269956,1049.55306,204.4319308,117.6370975,687.8224456,916.1570826
12/11/2018 20:00,411.7239132,332.5060479,1017.848942,1529.714105,156.9979959,128.3221417,722.3318216,822.2459574
12/11/2018 21:00,367.1215751,381.471578,1104.998161,1288.562947,150.5308548,108.990204,823.1576055,650.7155725
12/11/2018 22:00,359.3470836,357.3609562,1144.494105,1217.469268,186.8334585,116.4646319,818.7199874,559.6549638
12/11/2018 23:00,393.199368,358.3706332,1381.719603,952.0440796,185.5284262,130.5338074,974.5186823,694.905899
13/11/2018 00:00,400.2122902,443.3851204,982.4426418,671.213182,205.7003915,117.0342083,1105.151809,800.1621634
13/11/2018 01:00,396.714424,391.9601127,2753.565573,588.8577268,181.2841781,142.6391952,1134.358461,699.6310117
13/11/2018 02:00,388.5190155,346.3485476,2208.817293,835.1746723,152.4861055,136.2004251,1040.24328,857.5787725
13/11/2018 03:00,447.1892761,421.4065047,1964.678225,1050.18184,302.2978559,158.3790112,732.0983732,897.1999075
13/11/2018 04:00,441.9519191,446.7298709,2056.823402,1041.358786,284.0175382,141.2686355,714.6127134,655.8298877
13/11/2018 05:00,433.123171,381.2753352,2447.765911,1189.197661,266.8572667,128.2521686,793.3694573,781.6890539
13/11/2018 06:00,412.2722044,458.6053148,3261.760881,1082.759358,275.1075348,132.4308268,641.6484315,725.8068505
13/11/2018 07:00,418.9916546,365.995064,2853.331034,1218.547498,196.5980451,144.3387309,621.0673367,774.6252441
13/11/2018 08:00,417.7658561,317.4200579,3442.854278,1279.243594,140.8053002,121.0251388,725.9456602,615.4750144
13/11/2018 09:00,507.1618191,386.9007954,4033.140064,1501.891724,160.119321,107.2133409,657.9590337,884.1052355
13/11/2018 10:00,503.6619898,360.4620046,2762.726998,1123.781302,201.4001996,117.2555042,583.2000225,836.1786704
13/11/2018 11:00,510.2901575,341.0945257,3280.794751,951.0795147,181.3778528,114.1004029,723.0003943,928.8063291
13/11/2018 12:00,617.5922894,347.0053096,3582.609644,907.0107568,185.3506219,134.766241,894.2060305,1570.232804
13/11/2018 13:00,639.0821455,418.127909,2593.090005,823.762388,177.9420153,142.862859,647.4222797,1712.991184
13/11/2018 14:00,628.7651601,431.4288597,1809.342121,784.3417143,127.7281246,165.6440323,790.5158876,1638.680051
13/11/2018 15:00,614.1770033,418.2314369,1825.205234,1062.264328,101.9213251,177.6826826,747.2002117,1567.46664
