Date,bost_amst_in,bost_amst_out,lond_newy_in,lond_newy_out,cern-513_wash_in,cern-513_wash_out
2018-06-08 1:00:00,1443316645,7672957197,912343.1394,10420158.81,27276220.72,137113072.5
2018-06-08 2:00:00,942379390.8,8547514283,267460.3528,295551.7333,68875273.1,46652717.03
2018-06-08 3:00:00,6709641518,6468212781,54170504.33,15476621.04,27604453.97,41038846.93
2018-06-08 4:00:00,4581004437,7122459517,753875.3778,65622094.68,24232253.63,28048821.16
2018-06-08 5:00:00,3670216278,8289513068,225627.4472,253511.9078,34375882.91,24361396.34
2018-06-08 6:00:00,3459830680,7301290175,178268.2978,200133.9844,64140533.89,29875110.84
2018-06-08 7:00:00,2689506707,4743641763,14051.38333,15683.02556,21611305.91,54458653.44
2018-06-08 8:00:00,2163235791,4707150850,81037.49944,53928900.12,19730992.03,109036269.3
2018-06-08 9:00:00,8906419521,1862189381,53956682.59,79587.09111,21914526.74,74266678.36
2018-06-08 10:00:00,11046038338,3894228495,13968.59111,15502.99333,65472830.87,83016905.5
2018-06-08 11:00:00,9546381437,4841960968,14035.72833,15713.80778,46165693.12,57679594.58
2018-06-08 12:00:00,3172397855,6747167248,14045.96722,15631.94333,60670885.48,67275636.16
2018-06-08 13:00:00,2172639512,4556611411,13963.365,15665.12,61073913.8,38128401.98
2018-06-08 14:00:00,2271578046,2271975971,78404.89056,53280935.82,27101984.61,266932301.1
2018-06-08 15:00:00,2058899076,6297403996,14100.55611,15778.20556,23631977.99,114964399.9
2018-06-08 16:00:00,1480097301,6936669174,53956675.12,80005.84,62823128.68,113088878.7
2018-06-08 17:00:00,2804236792,6704002488,14284.45333,15997.40333,27963662.66,107159396.1
2018-06-08 18:00:00,7483392284,3702626429,14167.55,15837.82778,25782193.45,193978368.1
2018-06-08 19:00:00,323169798.2,5891872694,83578.04389,53840563.78,22190034.9,313279429.9
2018-06-08 20:00:00,3230722174,3300415339,53912596.33,79722.77444,26719055.59,400481730.8
2018-06-08 21:00:00,5221345710,1344840569,14143.01056,15649.66111,26661319.4,288166337
2018-06-08 22:00:00,3447340836,2152857376,14069.735,15723.50444,64104056.49,232939909.1
2018-06-08 23:00:00,8366895746,1647397983,14119.42389,15736.29778,31208265.6,263866974.8
2018-06-09 0:00:00,8491460795,1310163138,14185.33503,15831.71638,22922676.29,242635654.4
2018-06-09 1:00:00,6764456424,1612195989,249221186.7,1316171917,21469109.12,378460244.8
2018-06-09 2:00:00,6714495958,3678846936,14121.945,15910.21333,17724614.31,236461836.9
2018-06-09 3:00:00,8261352310,6453813921,14097.14444,15886.76778,23572669.27,203337056.9
2018-06-09 4:00:00,6543824493,6908035083,79609.16722,53952609.79,20337792.04,214616404.1
2018-06-09 5:00:00,4883291113,1628236795,14124.785,15961.77222,64225182.39,143450570.6
2018-06-09 6:00:00,4680882620,541437314.4,14036.51444,15953.91333,51189040.7,127910618.8
2018-06-09 7:00:00,2940485603,4136883523,14099.82833,15910.61667,29688188.41,177340265.3
2018-06-09 8:00:00,5308655053,2059463339,14074.75056,15957.10111,16955763.96,129155438.1
2018-06-09 9:00:00,2963452053,1493109238,14168.11722,16027.49556,26172066.47,592014007.2
2018-06-09 10:00:00,3228062438,633128392.8,64783.18611,36695793.21,61225008.94,251167506.3
2018-06-09 11:00:00,2081529439,603936616.7,53965636.91,80660.45778,30422074.62,179299653.6
2018-06-09 12:00:00,4223499198,1417696593,14178.24778,15902.94222,20905847.62,161024292.7
2018-06-09 13:00:00,3467902979,1075203873,13973.87667,15873.39556,24317500.75,155432952.1
2018-06-09 14:00:00,2900995230,4107048445,51767.13333,30226598.82,22882535.72,380353028.4
2018-06-09 15:00:00,10345510908,3060402796,53992336.7,23735875.23,23045907.93,63857420.36
2018-06-09 16:00:00,8071050388,4675799776,14024.45667,15982.98222,20529870.46,99162550.28
2018-06-09 17:00:00,12388247495,6363985314,14070.84778,15935.94,20546917.89,40438040.84
2018-06-09 18:00:00,4437372440,6213400584,14372.27611,16293.48222,32506541.88,42733766.53
2018-06-09 19:00:00,1756246796,2087604510,14059.35889,15914.89333,70716860.67,33680075.1
2018-06-09 20:00:00,6752004527,3022430323,14103.57056,15982.56111,23878989.44,368761415.8
2018-06-09 21:00:00,4470207611,6926371716,14053.58056,15910.38889,22331212.36,36948536.46
2018-06-09 22:00:00,3034576672,6605978371,79070.58722,53905638.7,27679395.84,62963537.39
2018-06-09 23:00:00,2767903982,6071773909,53968524.33,81393.19667,70110612.36,71172981.27
2018-06-10 0:00:00,2115591505,9039268143,14169.77458,16008.98644,27437260.67,85813956.19
2018-06-10 1:00:00,1844744398,7592474865,14100.63056,15905.24889,29595069.28,23955380.74
2018-06-10 2:00:00,699751052.2,6713516375,14130.53889,15886.97889,23759053.36,32350481.01
2018-06-10 3:00:00,1904081329,2219123673,80015.84278,53911441.93,25886867.88,63406315.48
2018-06-10 4:00:00,1815487990,2940532799,14084.39444,15935.83889,62802906.32,32379317.55
2018-06-10 5:00:00,1492116388,1123369671,14174.11444,16012.63667,28090980.57,28418296.56
2018-06-10 6:00:00,1488856382,1040244925,53968438.55,80666.65111,25789209.76,63143698.2
2018-06-10 7:00:00,2997108063,344963838,14079.55111,16160.55333,22482845,47704584.63
2018-06-10 8:00:00,8664087649,255653011.5,80012.82278,53849617.32,19113659,112473611
2018-06-10 9:00:00,7781458712,238998727,14162.37389,15939.77111,18237002.3,167512850.1
2018-06-10 10:00:00,5381717778,260569740.9,14119.44667,15668.74,25245037.19,166226196.7
2018-06-10 11:00:00,7159709243,298788801.6,53936146.49,79426.82444,23969639.53,131632449.6
2018-06-10 12:00:00,6517774461,3710060995,14121.83389,15952.01111,21489885.26,134427751.7
2018-06-10 13:00:00,4379470976,6851794939,14159.67611,16008.39444,32713996.98,155887123.7
2018-06-10 14:00:00,1843346470,7614770179,14104.66611,15927.91333,65608014.89,38705631.05
2018-06-10 15:00:00,12427059311,5934290503,14118.52111,15928.53889,102827598.5,41326179.36
2018-06-10 16:00:00,11635530229,2370818487,54029376.09,53795982.51,49693551.62,48004337.45
2018-06-10 17:00:00,19512004524,1521635310,14491.51278,16168.53889,24962535.52,142089417.1
2018-06-10 18:00:00,4095450469,12141077643,14160.32222,15948.01889,24906586.38,36522641.65
2018-06-10 19:00:00,13368518907,713932062,53956749.72,80667.03111,31353447.11,92121601.1
2018-06-10 20:00:00,9201210939,472752404.9,14102.29944,15899.44667,24049752.16,66115209.05
2018-06-10 21:00:00,16222074702,281241737.6,83713.89889,53908461.57,22641624.98,48916996.42
2018-06-10 22:00:00,4329491145,247314362.6,14063.51278,15940.59667,24253495,50877584.47
2018-06-10 23:00:00,6159109427,318682855.3,14126.40611,15921.69,21564746.44,30442194.31
2018-06-11 0:00:00,4134279563,443747005.8,33031.26497,16040.94011,63040718.01,69353656.27
2018-06-11 1:00:00,4716629323,1177080425,14186.31667,15937.93111,30572533.52,45143325.5
2018-06-11 2:00:00,3612875406,4592878053,54034735.34,54005094.48,25582315.07,54921003.36
2018-06-11 3:00:00,6953605106,5265510287,14074.81444,15952.12444,77345984.96,46247410.23
2018-06-11 4:00:00,6838965905,4040478344,14152.65,15981.73556,41288387.98,69571010.16
2018-06-11 5:00:00,5255817679,3981182317,14140.35444,15924.84444,19879408.28,56455533.94
2018-06-11 6:00:00,2526802459,5672259073,80447.84,53958548.13,21288104.13,33423186.05
2018-06-11 7:00:00,2351980899,5269677906,53965620.97,80154.33333,26284572.82,78001377.44
2018-06-11 8:00:00,2820379154,7342954381,14106.05889,15905.56222,18681781.8,62790854.62
2018-06-11 9:00:00,8186392375,1436966035,14139.88667,15918.78444,25873363.98,156462361.4
2018-06-11 10:00:00,12125177271,2050911598,14083.60833,15701.63333,19492618.52,37054880.15
2018-06-11 11:00:00,2636250031,2413727992,14096.01,15895.15333,64643981.94,34936857.11
2018-06-11 12:00:00,7792418016,3181266339,14121.55667,15880.74889,25197773.84,36002104.76
2018-06-11 13:00:00,5544092276,1444522418,53962608.99,80367.87111,28274236.01,36306876.31
2018-06-11 14:00:00,1392775758,1431622083,74835.73389,53251786.03,23821676.55,49785677.7
2018-06-11 15:00:00,14329729700,1223499943,14026.75667,15866.12556,23851293.17,101157034.7
2018-06-11 16:00:00,9522259205,1056794680,14139.605,15981.90778,20275767.76,85282902
2018-06-11 17:00:00,5594023687,1421368000,14104.11222,15925.55333,62707184.78,122740990.9
2018-06-11 18:00:00,3731580729,2473442910,14420.545,16266.97889,26683503.21,191482400.4
2018-06-11 19:00:00,3617572575,8215831688,78825.44778,53831901.52,34942063.8,74606006.09
2018-06-11 20:00:00,1709974376,7539929568,14099.16278,15955.49778,26443512.11,379700327.8
2018-06-11 21:00:00,2770395080,1717499195,53965585.49,80235.51333,24623341.49,87696468.68
2018-06-11 22:00:00,6487929413,1535247549,14073.07056,15946.34,24495646.42,134682837.4
2018-06-11 23:00:00,2661875339,1583880038,14178.37778,15991.38444,27012116.52,267152865.3
2018-06-12 0:00:00,1118940220,1591108434,14241.40056,15931.5661,66737643.7,88822791.76
2018-06-12 1:00:00,4545812345,1659521151,53965595.89,80865.53444,22647596.33,36815736.12
2018-06-12 2:00:00,3592589304,833900691.3,14060.53111,15908.60889,28380937.92,80125163.88
2018-06-12 3:00:00,15360601436,1136455330,14128.25889,15935.09889,25682989.48,45101587.76
2018-06-12 4:00:00,13713513167,633103095.6,80127.52944,53943913.5,24206629.73,92732518.43
2018-06-12 5:00:00,6476860758,2351926723,14153.16389,16002.82222,25105759.79,60070505.05
2018-06-12 6:00:00,4323170012,4771587909,14157.77444,16022.09111,17745981.93,17479517.83
2018-06-12 7:00:00,5659722938,9471947484,14119.17389,15945.65222,64461658.7,68306505.64
2018-06-12 8:00:00,6924826336,5186604971,14086.62889,15924.19444,34415806.97,26801015.92
2018-06-12 9:00:00,8661549072,1114482398,14110.14611,15812.30222,20839781.45,65735305.09
2018-06-12 10:00:00,8758434377,1095549470,53962545.4,80505.8,24470155.28,207120626.3
2018-06-12 11:00:00,9648852488,1000895594,79594.665,53917362.79,20952844.67,45861958.09
2018-06-12 12:00:00,3351185804,752108367.6,14137.93722,15995.17778,65431056.21,147428662.7
2018-06-12 13:00:00,1667156797,1446855547,80504.91,53934949.66,24585127.79,819832914.6
2018-06-12 14:00:00,5933363540,3391300631,14009.70333,15862.89444,29776868.83,17224877.26
2018-06-12 15:00:00,8314409566,4906805159,14158.53056,15920.11889,20411312.53,28848674.6
2018-06-12 16:00:00,2820103531,10590001488,14188.78944,16028.17,66949159.88,25989989.98
2018-06-12 17:00:00,14463835567,6666512783,53959691.67,80436.61556,20563435.39,59552052.34
2018-06-12 18:00:00,11632043937,14319929339,14440.44278,16242.64556,28298003.82,24618186.53
2018-06-12 19:00:00,10797814679,8746605552,14093.90111,15887.88667,24381274.12,29514485.04
2018-06-12 20:00:00,28244089950,7506854057,53959608.23,80039.01556,19566825.19,43042127.04
2018-06-12 21:00:00,33269807001,7712574196,79493.51667,53931987.24,30891955.5,91117301.52
2018-06-12 22:00:00,29971093054,3667926408,14118.20056,15932.22444,68492509.04,88433873.8
2018-06-12 23:00:00,12899664668,1868303454,14128.05611,15935.29556,28186997.48,60020367.88
2018-06-13 0:00:00,6337342955,999049236,80961.55198,54833924.81,22628818.07,57116133.25
2018-06-13 1:00:00,2145243195,625400940.3,14044.36111,15871.09667,16266035.72,38464972.76
2018-06-13 2:00:00,9950474290,4426673781,14137.43944,15972.89,25318674.86,124883462.4
2018-06-13 3:00:00,16164610846,1556684296,14029.45778,15886.00889,21795042.48,109053993.6
2018-06-13 4:00:00,22708932520,4851716785,53968428.85,80172.98556,38389340.6,85239262.1
2018-06-13 5:00:00,26810875327,5484880303,14049.49056,15931.78333,73640339.69,85655489.73
2018-06-13 6:00:00,24106771301,5443706063,14106.76278,15888.97444,18149767.96,95053246.59
2018-06-13 7:00:00,15271198169,4962399137,14097.45167,15869.19778,23749793.54,37593657.59
2018-06-13 8:00:00,15731471443,4053172471,79134.20833,53920278.06,20500599.09,80313166.65
2018-06-13 9:00:00,23827369518,8584182418,14042.705,15944.38444,23427526.79,83334339.67
2018-06-13 10:00:00,24950721039,6525984197,13999.03056,15715.33778,21154760.41,117099631.7
2018-06-13 11:00:00,24268954579,10803916291,14014.03111,15935.27667,72223026.28,122011652.8
2018-06-13 12:00:00,13461511167,13228565698,107914088.7,145282.9689,24082418.2,163040333.3
2018-06-13 13:00:00,5184244096,18037552704,79669.19667,53934971.91,21798290.06,147339991.2
2018-06-13 14:00:00,19330403735,12695205518,14040.28944,15847.71778,22121213.09,204881872.7
2018-06-13 15:00:00,18695017901,10098218926,14127.00111,15928.72111,29851150.91,112472014
2018-06-13 16:00:00,20928223049,9062986465,14054.99278,15918.83111,20093297.67,427057473.2
2018-06-13 17:00:00,10980673637,12567027068,14347.47556,16205.12111,20525892.58,234077834
2018-06-13 18:00:00,4177756459,9191459773,82389.84667,53917412.35,59071450.15,266969761.4
2018-06-13 19:00:00,7014980076,11615841967,53959707,80907.21111,37629565.52,415582665.5
2018-06-13 20:00:00,4099980306,12259582071,14150.74722,15949.34222,12003168.44,127736081
2018-06-13 21:00:00,4109146429,11766247199,14124.32944,16080.55778,40570058.22,99397571.08
2018-06-13 22:00:00,7506748730,11428000404,14094.93889,16066.17444,31936638.88,43845521.23
2018-06-13 23:00:00,6296500650,7759512178,14159.78222,15973.73,24200943.04,29000388.6
2018-06-14 0:00:00,3585288423,8964317462,14202.80056,16035.35706,26223484.35,62405160.87
2018-06-14 1:00:00,3738521627,8420151344,14145.04944,16079.41778,65812662.04,90032595.39
2018-06-14 2:00:00,3325602014,8729223389,14031.00278,15785.78444,22713360.82,165843987.6
2018-06-14 3:00:00,5153719798,8289729150,14085.22278,15912.35111,34613128.16,143096329.5
2018-06-14 4:00:00,6066760693,15339442587,53983261.83,81865.06556,64317222.33,86246766.53
2018-06-14 5:00:00,6613508116,6045890613,79659.57778,53934969.36,24005456.81,72856535.56
2018-06-14 6:00:00,3779435889,9564684149,14068.19889,15979.22778,20196771.28,100760086
2018-06-14 7:00:00,8820168431,7345305560,53847799.13,79939.44111,21245921.37,85009958.75
2018-06-14 8:00:00,8836911811,8090383373,14110.51333,15983.68333,22641379.16,98827591.64
2018-06-14 9:00:00,6197400559,5923501370,80116.03611,53914442.32,25434014.48,117687010
2018-06-14 10:00:00,5138173650,4881386916,14027.69556,15742.57333,67890007.67,155199201.2
2018-06-14 11:00:00,8788377628,5918238543,14115.13667,15945.88889,21544807.82,109715890.5
2018-06-14 12:00:00,17035724537,7128975806,14083.70056,15966.94444,22673149.12,184608562.4
2018-06-14 13:00:00,9748315455,4106175716,53942033.07,80011.07889,23482201.63,128741694.2
2018-06-14 14:00:00,9205713555,2224420651,14044.38222,16006.02222,21700207.05,155191458.1
2018-06-14 15:00:00,14049447384,6151656198,14031.17833,15945.39778,29187336.45,145523097.7
2018-06-14 16:00:00,8144685593,2429171265,81338.48833,53890975.83,66327276.28,187459769.9
2018-06-14 17:00:00,3495337954,2603776435,14064.5,15918.04111,25132499.34,140923353
2018-06-14 18:00:00,4427754655,1161743102,82620.55611,53902913.41,24598898.8,175108644.2
2018-06-14 19:00:00,3551412080,939924464.7,14118.05833,15944.12111,26200289.98,85965470.03
2018-06-14 20:00:00,2534898407,1200993430,14148.94056,15934.94556,27979962.04,705521794.4
2018-06-14 21:00:00,9263116983,5171885369,53965570.82,79816.64333,27290971.64,282262971.7
2018-06-14 22:00:00,3738019622,1183101525,5142160811,5139036572,2080050247,2199731135
2018-06-14 23:00:00,3317264826,926504487,7694933345,6796394920,23144324805,21472743852
2018-06-15 0:00:00,9279640368,9970425889,7346407899,5130102426,22160483223,31260297711
2018-06-15 1:00:00,5767779221,9742432353,7409383716,7023192179,21679842692,38434579226
2018-06-15 2:00:00,7723091882,6497015529,6446585715,4026593103,19822305091,38910464989
2018-06-15 3:00:00,9419375490,6619169381,6403094422,5720541106,17591776018,35597263537
2018-06-15 4:00:00,9654421884,5090312385,6170204939,4907303911,19912888188,38701079154
2018-06-15 5:00:00,11589064284,3440433492,5661111851,6425299183,15659736385,37207794782
2018-06-15 6:00:00,8580495574,5426203802,5514683558,10771950804,14708063421,41540875206
2018-06-15 7:00:00,6955069970,7356949535,5874309068,9834576457,16934962007,46134258771
2018-06-15 8:00:00,4119278780,4886532843,5861805109,8462594266,16380980045,39070166423
2018-06-15 9:00:00,12998602495,3562918920,7414687409,9600034113,13538307354,33914098839
2018-06-15 10:00:00,16934077612,8139714788,8301443365,9427801588,12871900351,36473048544
2018-06-15 11:00:00,13191762158,9543968626,7010862505,3261019911,11459557832,36780583822
2018-06-15 12:00:00,20125928479,7386659346,6151441491,1823782228,10146261573,37020878928
2018-06-15 13:00:00,12635832092,7758965899,5861819678,7394166695,8715615858,39761869156
2018-06-15 14:00:00,24138443087,9973494321,6860324284,11021832421,9865019543,36130806514
2018-06-15 15:00:00,14759356859,17461580504,7778951713,8953713934,10170082854,43485848270
2018-06-15 16:00:00,26912769570,19125537331,5974688985,7505727404,11125949342,29553499369
2018-06-15 17:00:00,20864344167,22718659221,6546690065,7727740634,12479109405,32542217759
2018-06-15 18:00:00,13056727678,22022232590,7050938366,9415331375,12126276813,29834669235
2018-06-15 19:00:00,15436955273,20249693233,5878735711,8265261990,12257835378,32338128494
2018-06-15 20:00:00,16302836791,16954431943,5121863405,6729177153,18759876695,30547420463
2018-06-15 21:00:00,8376218757,18324892207,3510800983,7396707746,11654656653,27143427802
2018-06-15 22:00:00,15297385294,18731907941,3372154357,8548368157,11721538640,30531439897
2018-06-15 23:00:00,13332883750,17720699693,2966344120,6099199021,10519737900,29143842401
2018-06-16 0:00:00,14547100458,14411439391,3211961101,9236812527,7935774398,28059056970
2018-06-16 1:00:00,14236461955,12877249658,4470389650,9331018358,10383217361,36990529986
2018-06-16 2:00:00,13940721497,13856559462,4210471971,5459818405,14866794220,37241491702
2018-06-16 3:00:00,16389599915,15383362402,5131569283,5243414856,15198348384,33471824283
2018-06-16 4:00:00,14570289683,15114623573,4785801237,5947312716,17199672083,33446972082
2018-06-16 5:00:00,14056439857,17967466733,8078650689,4914288539,18092628606,28913284403
2018-06-16 6:00:00,12271679469,12737203402,8631797418,4018053850,16498899687,30826728295
2018-06-16 7:00:00,17585152370,9760415175,7707638650,4646215228,19043058432,34390202829
2018-06-16 8:00:00,15778879685,10422619445,7339001942,7512732994,17059066077,36879110879
2018-06-16 9:00:00,17638370458,7986709655,6817927480,8454198304,18906495152,35286969439
2018-06-16 10:00:00,15780580649,6293532707,7458558162,11499168475,15346914324,38081595020
2018-06-16 11:00:00,17999559358,6652595139,7782324959,7220384277,15495253326,39261234421
2018-06-16 12:00:00,20667395633,6489362580,6633220504,5272803532,11615505207,36888165543
2018-06-16 13:00:00,24363158637,5112372343,6877145578,5189825814,13504693148,33715443698
2018-06-16 14:00:00,25389741931,4245766592,5753199234,6768796402,14151454811,32205342298
2018-06-16 15:00:00,20079636183,4227520896,6050443765,7263989432,15832819563,32505724531
2018-06-16 16:00:00,19482122916,6005498677,6274553599,6303933743,15166605502,33240214838
2018-06-16 17:00:00,15306868400,6610256630,7993962132,6134395468,13639476838,37443553821
2018-06-16 18:00:00,15469951890,7732314139,6289431232,5463992182,13405372096,36536376309
2018-06-16 19:00:00,14637564698,6342240984,6779281427,5971545506,12375827931,31198676294
2018-06-16 20:00:00,14236403905,5413878098,7041926979,5224987333,14975658198,31755301997
2018-06-16 21:00:00,13093238076,6392069908,6885633305,2288929885,11457441938,29909342049
2018-06-16 22:00:00,14196551327,5810563306,4570572973,3408764610,16765480994,45546220569
2018-06-16 23:00:00,18298831060,5630105137,5288186461,4892013363,13175159884,45058564007
2018-06-17 0:00:00,6295557607,5659532169,6528166831,1582097288,8282152475,32908151091
2018-06-17 1:00:00,3063174824,6358751293,4775938564,1211345267,8280829818,29199325498
2018-06-17 2:00:00,11168121675,7486089655,4677899327,3248291806,7195455899,25477496448
2018-06-17 3:00:00,4399465830,8142676944,5965119794,5671109775,8897544229,19110152143
2018-06-17 4:00:00,18001250985,8199941537,5213122627,6244686275,10146390799,19523537719
2018-06-17 5:00:00,23193094143,8757009002,3957819826,6398758982,13645207138,20557591286
2018-06-17 6:00:00,14305333490,7777947578,3915038313,6397357952,11918088557,25322179395
2018-06-17 7:00:00,4295145148,8256195091,3867111570,4757426939,8628444732,20445133245
2018-06-17 8:00:00,12488979311,7346855624,4843388386,5721061293,7946731517,18125806690
2018-06-17 9:00:00,8786994125,6544101683,7881613131,8618680638,8147518624,20911077965
2018-06-17 10:00:00,13808881663,5839629198,7847287013,6436117052,8706340352,21895512849
2018-06-17 11:00:00,16477958101,5311964270,8381786126,5754963945,9588845483,14569516201
2018-06-17 12:00:00,6015218558,4272625390,5839365346,5057629272,12577180522,13394542739
2018-06-17 13:00:00,3423268241,11116141930,8189596767,8582346626,12214274632,12198758056
2018-06-17 14:00:00,9010139314,12372898040,5869808150,4444296436,14457155445,15341614612
2018-06-17 15:00:00,28692476180,7213363811,6053499627,4735788644,14310363094,19545562646
2018-06-17 16:00:00,15643931901,6647104027,5793504370,4636736652,12192708033,15443584963
2018-06-17 17:00:00,2877541278,3869733020,6017129714,3108407029,11514228491,11692707886
2018-06-17 18:00:00,4822965374,2151277631,5604972421,2682692474,11054579150,14760843849
2018-06-17 19:00:00,930936611,1916185562,6458577293,2590904411,11722745979,13963349120
2018-06-17 20:00:00,2511664805,1987094960,8507618898,4497954417,12549818767,22275017565
2018-06-17 21:00:00,13170742935,2355364968,7482346682,3030830463,14955517327,24305456502
2018-06-17 22:00:00,22934404861,14466570054,7201489097,5368318256,13494168170,21704851692
2018-06-17 23:00:00,12745169199,5383453583,7102900901,1777042775,13914458432,26636123900
2018-06-18 0:00:00,12817002147,9658004209,6618778660,2547311542,12025988298,27473760709
2018-06-18 1:00:00,16802413808,1768637332,6893161665,3052930740,11776523134,28541557321
2018-06-18 2:00:00,5477553411,1552055929,7275467326,3419326763,13097934514,32205622795
2018-06-18 3:00:00,10375060977,1053599486,7363565675,5210318453,12980485152,27774043816
2018-06-18 4:00:00,4567757465,1037447606,9526235433,8334429783,12358915360,28088339338
2018-06-18 5:00:00,3078175083,567394332.1,9080785234,7157547080,10585009613,19589297079
2018-06-18 6:00:00,5580520754,575780529.8,8721223114,5120739895,9028852400,21701521826
2018-06-18 7:00:00,2065622353,576320551.3,10710325749,5976355628,11593307078,26378214592
2018-06-18 8:00:00,1919483885,658939492.4,9850039212,7764120641,13813419162,30499576422
2018-06-18 9:00:00,2945396966,402080781.5,11531271700,4781823997,10142535301,30644280103
2018-06-18 10:00:00,3265273655,15982308172,10741983039,5538722067,15338590961,21744210269
2018-06-18 11:00:00,16997017494,44583037661,11630301202,5683275950,16464587548,24380658867
2018-06-18 12:00:00,2952423614,43322453467,10498051125,6745735056,18828272898,20556485207
2018-06-18 13:00:00,2226179267,42479557203,9697566707,6914293300,18793756158,12070784285
2018-06-18 14:00:00,3138341623,41460194734,7572298501,9667698682,14174862262,15953409623
2018-06-18 15:00:00,116756729.7,5405351114,4179044077,9379182207,47574215371,33776629274
2018-06-18 16:00:00,0,0,4073676714,7563460136,52080208421,42933020135
2018-06-18 17:00:00,0,0,4966738174,7440469256,49310237746,25500623139
2018-06-18 18:00:00,0,0,5468066004,8650450213,43913932142,33867177990
2018-06-18 19:00:00,0,0,5178354278,8927386839,37433533376,28183911290
2018-06-18 20:00:00,0,0,5473643088,6505848916,38151982398,29359687373
2018-06-18 21:00:00,0,0,3927046744,5183430076,32474873586,32947228908
2018-06-18 22:00:00,0,0,4124112823,4523059834,30313013240,42495112450
2018-06-18 23:00:00,0,0,3996914657,7626045761,28710054128,48922767499
2018-06-19 0:00:00,0,0,3714374519,5229472097,24552492708,51070127189
2018-06-19 1:00:00,0,0,3540354935,5151258492,20556109416,45063943067
2018-06-19 2:00:00,0,0,4636200113,4668369442,17642244355,36814392160
2018-06-19 3:00:00,0,0,5989564330,5848279790,17159411385,25846188168
2018-06-19 4:00:00,0,0,5658725179,4614637284,14307709419,26896725211
2018-06-19 5:00:00,0,0,5449453354,4017962289,11019717946,22562243584
2018-06-19 6:00:00,0,0,6163842930,3447795731,9018177965,14775380688
2018-06-19 7:00:00,0,0,5748101824,5204749275,9948331331,15603144498
2018-06-19 8:00:00,0,0,6463581424,5408587248,12743205694,19373547847
2018-06-19 9:00:00,0,0,6263021119,5214472888,16929202986,26472566559
2018-06-19 10:00:00,0,0,4545048615,7738799446,21747062415,23978459923
2018-06-19 11:00:00,0,0,4426043107,6816891373,16571720761,21536307428
2018-06-19 12:00:00,0,0,4137001573,8834886360,16381410514,50609061023
2018-06-19 13:00:00,0,0,4800998366,7524022248,11999717529,20173782264
2018-06-19 14:00:00,125032011.6,47889783.24,4871915492,7548729671,12496485000,21572467905
2018-06-19 15:00:00,5774078709,450676297.4,3188042690,6608928570,12369105129,22368435002
2018-06-19 16:00:00,11166994076,8635866374,4158427882,5790846754,14161251748,22969794171
2018-06-19 17:00:00,8042738981,15341057640,3105876474,7444295550,14861818344,21467527900
2018-06-19 18:00:00,2507208310,14536889919,2735337021,5872989240,12826693605,19257228015
2018-06-19 19:00:00,2978984591,13894530481,3071534284,6301334874,11516095974,16655058908
2018-06-19 20:00:00,4858044291,13212766573,3543264841,5144587893,14167653259,17924193071
2018-06-19 21:00:00,12036459297,13985866143,2842245272,5856542441,13172614516,16284606174
2018-06-19 22:00:00,7988768342,13632865763,4530945639,5068321542,13162089167,12759653735
2018-06-19 23:00:00,6618069864,13430723723,4320967166,6454645315,14241640547,12669210194
2018-06-20 0:00:00,2794960462,12216612810,2926415419,5992356962,17936240638,11441296644
2018-06-20 1:00:00,1684400386,10358836652,3932247456,5407242988,20978216322,12646020139
2018-06-20 2:00:00,2217796770,20088607084,2864872299,2988757937,29717546450,11333068342
2018-06-20 3:00:00,3085413341,29485363611,2256793552,3108567773,35543039302,12204606434
2018-06-20 4:00:00,2942830997,29070650100,2383415032,3734398290,40278952345,14464592516
2018-06-20 5:00:00,9436244831,27553718954,2604727770,4530137865,31181621997,16335857711
2018-06-20 6:00:00,5874598341,26129405810,1806737467,3123048446,24753393485,18710769617
2018-06-20 7:00:00,2742122188,25190399665,1760026721,4145241237,25028895634,25481437937
2018-06-20 8:00:00,5678027119,24582536162,2801611436,4288283545,30039716404,21287028792
2018-06-20 9:00:00,1612470214,20421062637,2834875850,4352735197,23641407748,17981384461
2018-06-20 10:00:00,237738598.2,15871327630,3055901049,5410755474,21531752977,12989956709
2018-06-20 11:00:00,8654611380,16158601848,2934057404,4775294410,20588794577,11493196282
2018-06-20 12:00:00,4782406407,8136861216,4011173705,3258779487,20241440132,10967879989
2018-06-20 13:00:00,3907648727,6063700089,3875934461,3791286721,15887430831,13911105231
2018-06-20 14:00:00,2628692059,7295396320,4285289126,4237980120,16744873442,9400064872
2018-06-20 15:00:00,4613733119,16835405814,3884255782,5024676702,16434388354,12089122079
2018-06-20 16:00:00,3204966993,11627179162,3103252379,5224012747,11627148590,18033502084
2018-06-20 17:00:00,3112761554,619688184.4,2685002579,4164422950,12264469437,20173925559
2018-06-20 18:00:00,2283737032,774743607.4,3841035000,3164285402,14605229529,17842417468
2018-06-20 19:00:00,2674897555,2101406519,3968533336,2755911569,15783768947,16627119021
2018-06-20 20:00:00,2855858606,9471173299,3492826133,2944505497,14696628562,13969978242
2018-06-20 21:00:00,2682754181,17975730752,5972658456,2676566170,16244693875,13981599099
2018-06-20 22:00:00,4005104005,27118231263,3090355670,1304917173,14749827546,6383439596
2018-06-20 23:00:00,2548483883,31612544725,2602762574,947229969.4,12631767711,5362742108
2018-06-21 0:00:00,2678691209,28372173181,3900646678,660818880.6,11724330644,5864209535
