sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ATLA_SRS_out,0.952332748,0.870778222,0.795291913,0.72533149,0.661938376,0.598952483,0.532701997,0.481245574,0.423808794,0.348705301,0.298093635,0.286403895,0.286186483,0.286974431,0.289250292,0.288549493,0.278580494,0.263637068,0.247129671,0.232470882,0.210752088,0.185617804,0.162879478,0.139953835
HOUS_KANS_in,0.409744837,0.203037366,0.099933133,0.024206708,0.012187533,0.004038511,0.004019578,-0.004048827,-0.009306115,-0.008362033,-0.004541712,-0.011650721,-0.011434218,-0.011291443,-0.009614646,-0.021244181,-0.022048434,-0.025812881,-0.022977292,-0.021388632,-0.01829143,-0.006865469,-0.003305452,0.002914576
HOUS_KANS_out,0.525383322,0.267591748,0.148052972,0.06366876,-0.01155202,-0.057659788,-0.082616539,-0.084097675,-0.091049292,-0.094292345,-0.099133688,-0.107528195,-0.112521051,-0.122421809,-0.13090964,-0.133848383,-0.138941671,-0.139220906,-0.139821494,-0.137524954,-0.145044103,-0.15597755,-0.14949651,-0.14340897
AMST_LOND_in,0.770319367,0.612949516,0.528578371,0.475011963,0.429065328,0.386141581,0.347021354,0.320091653,0.297048686,0.280690962,0.269622038,0.258221762,0.242438284,0.226996747,0.2093835,0.195284427,0.176248458,0.157912783,0.140812199,0.113751509,0.087021041,0.068804477,0.049213926,0.028305172
AMST_LOND_out,0.598193728,0.395962367,0.305319001,0.230414687,0.19265317,0.169350181,0.149504373,0.127233698,0.10352645,0.089330557,0.077831879,0.068912421,0.06027572,0.049950043,0.043602213,0.040921341,0.038649787,0.032963803,0.027496008,0.021255442,0.018535306,0.015842859,0.012775977,0.010805392
FNAL_STAR_in,0.304009252,0.177041831,0.145235693,0.13974732,0.15384375,0.168618666,0.159934198,0.150746306,0.138797773,0.137913113,0.131862671,0.131963153,0.144824378,0.152716726,0.147328219,0.142028866,0.145030514,0.143985861,0.14286221,0.138762543,0.146964457,0.147162478,0.143769299,0.149616893
FNAL_STAR_out,-0.545791094,-0.552333359,-0.543330935,-0.550367955,-0.595383108,-0.618651353,-0.711911498,-0.735061187,-0.807219051,-0.897738659,-0.943555915,-0.948732393,-1.007096687,-1.063604849,-1.143297276,-1.22153821,-1.287866169,-1.40377466,-1.472077327,-1.584575252,-1.721471734,-1.806850719,-1.962020332,-2.153725155
BOST_STAR_in,0.658274446,0.366350389,0.231830421,0.153744792,0.098231757,0.057244396,0.029852876,0.012895891,0.003545819,0.001422481,0.0036073,0.004073306,0.008506687,0.011830618,0.01447246,0.016400595,0.017626455,0.018471452,0.023051107,0.027247221,0.029692134,0.028248195,0.024189985,0.019831667
BOST_STAR_out,0.520595536,0.234101755,0.122853668,0.07201567,0.036651841,-0.020612381,-0.079327417,-0.157119267,-0.221511247,-0.265375247,-0.306285733,-0.363182097,-0.431084785,-0.498700738,-0.547937135,-0.599749375,-0.649704637,-0.712544893,-0.794572188,-0.87216932,-0.946574466,-1.012873501,-1.079747382,-1.164512418
BOST_NEWY_in,0.295290788,-0.062785009,-0.077826381,-0.069811648,-0.058360004,-0.053196343,-0.047675361,-0.032299223,-0.022459113,-0.021560835,-0.022870055,-0.023898682,-0.022799263,-0.023537833,-0.02793381,-0.029056724,-0.031224517,-0.033049827,-0.035572077,-0.04594525,-0.053596825,-0.059368418,-0.063231862,-0.067916011
BOST_NEWY_out,0.312872791,-0.061332952,-0.076039187,-0.045149822,-0.020404684,-0.015176651,-0.009076433,0.007915615,0.043558756,0.040054777,0.012813772,0.0055438,0.009205489,0.012370491,0.008805268,0.00155114,-0.000460716,0.001259791,-0.003674311,-0.006987299,-0.014489133,-0.018596588,-0.026324058,-0.026838158
ATLA_WASH_in,0.641694213,0.588448102,0.537521928,0.522478366,0.483197386,0.463320496,0.427132739,0.405186356,0.380142103,0.354609869,0.323639715,0.295639249,0.27406572,0.250700764,0.223183032,0.183319932,0.151271432,0.109280968,0.081299846,0.041137171,0.002794183,-0.042600757,-0.096480383,-0.135132253
ATLA_WASH_out,0.682873209,0.520025863,0.407689382,0.327447719,0.267574819,0.22460374,0.193893554,0.173407765,0.157710992,0.150180388,0.149954075,0.149981737,0.150009036,0.146810261,0.144849903,0.144296503,0.140814097,0.138533611,0.140579008,0.143625793,0.143822849,0.141874831,0.13887532,0.133688721
